cluster_id,menage_id,poids_menage,psu,strate,sous_pop,region,milieu,taille_menage,enfants_moins_5,sexe_chef,age_chef,nb_chambres,source_eau,type_toilette,electricite,radio,television,refrigerateur,velo,moto,voiture,quintile,score_richesse
256,69,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,1,0,male,29,1,public tap/standpipe,pit latrine with slab,yes,no,no,no,no,no,no,middle,-46586
256,232,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,1,0,male,31,1,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,yes,no,richest,185970
256,264,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,4,1,female,90,2,piped to neighbor,pit latrine without slab/open pit,yes,no,no,no,no,no,no,middle,-31479
256,266,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,5,2,female,28,1,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,yes,no,middle,-16732
256,320,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,7,1,male,38,3,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,7714
256,378,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,7,2,male,47,4,piped into dwelling,pit latrine with slab,yes,yes,yes,yes,no,yes,no,richest,159902
256,401,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,8,3,female,35,4,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,yes,no,richer,17099
256,464,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,2,0,female,50,2,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,47018
256,558,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,2,0,male,32,2,piped to neighbor,pit latrine without slab/open pit,yes,yes,yes,no,no,no,no,middle,-13946
256,562,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,7,0,female,39,3,piped to neighbor,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,40850
256,611,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,10,3,female,54,3,piped to yard/plot,flush to septic tank,yes,yes,yes,yes,yes,no,no,richer,78121
256,628,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,1,0,male,75,1,piped to yard/plot,flush to septic tank,yes,yes,yes,no,no,no,no,richer,61870
256,718,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,3,0,male,75,2,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,no,no,middle,-10545
256,729,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,7,0,male,60,4,piped into dwelling,pit latrine without slab/open pit,yes,yes,yes,no,no,no,no,middle,-10759
256,766,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,6,1,male,55,2,piped to yard/plot,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-36216
256,815,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,3,0,male,60,4,piped to yard/plot,pit latrine without slab/open pit,yes,yes,no,no,no,no,no,middle,-27872
256,862,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,8,0,male,63,3,piped to neighbor,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,richer,16817
256,876,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,7,1,female,42,3,piped to neighbor,pit latrine with slab,yes,no,no,no,no,no,no,middle,-17791
256,910,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,5,0,female,68,3,piped to neighbor,pit latrine with slab,yes,no,no,no,no,no,no,middle,1251
256,919,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,1,0,male,28,1,piped into dwelling,flush to piped sewer system,yes,yes,yes,no,no,no,no,richer,17022
256,958,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,5,0,male,60,3,piped to neighbor,pit latrine with slab,yes,yes,yes,no,no,yes,no,middle,-9234
256,1074,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,3,1,male,26,1,piped to yard/plot,flush to septic tank,yes,no,no,no,no,yes,no,richer,28211
256,1076,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,4,1,male,33,2,piped into dwelling,flush to septic tank,yes,yes,yes,no,no,yes,no,richest,115275
256,1152,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,5,0,male,80,4,piped to yard/plot,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,25152
256,1153,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,8,2,male,45,3,piped to yard/plot,pit latrine without slab/open pit,yes,yes,yes,no,no,yes,no,richer,73971
256,1175,1254748,256,nordwest - urban,nordwest - urban,north-west,urban,7,1,male,43,4,public tap/standpipe,pit latrine without slab/open pit,yes,yes,no,no,no,yes,no,middle,-49051
257,19,315065,257,south - rural,south - rural,south,rural,6,0,male,57,4,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-75823
257,20,315065,257,south - rural,south - rural,south,rural,5,2,male,33,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-101854
257,22,315065,257,south - rural,south - rural,south,rural,3,0,male,27,4,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-72834
257,86,315065,257,south - rural,south - rural,south,rural,4,2,male,28,1,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,poorer,-79394
257,148,315065,257,south - rural,south - rural,south,rural,5,1,male,35,3,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,yes,yes,no,no,yes,no,poorer,-73886
257,186,315065,257,south - rural,south - rural,south,rural,7,0,male,65,2,tube well or borehole,pit latrine without slab/open pit,no,yes,yes,no,no,no,no,middle,-51234
257,187,315065,257,south - rural,south - rural,south,rural,8,0,male,44,9,unprotected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-111659
257,255,315065,257,south - rural,south - rural,south,rural,13,4,male,40,6,protected well,pit latrine without slab/open pit,no,yes,yes,no,no,yes,no,middle,-45367
257,306,315065,257,south - rural,south - rural,south,rural,6,2,male,41,3,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,yes,no,poorer,-92529
257,312,315065,257,south - rural,south - rural,south,rural,10,0,male,38,5,tube well or borehole,pit latrine without slab/open pit,no,yes,yes,no,yes,yes,yes,middle,-4813
257,359,315065,257,south - rural,south - rural,south,rural,11,3,male,26,4,tube well or borehole,pit latrine without slab/open pit,no,no,yes,no,yes,yes,no,middle,-59378
257,383,315065,257,south - rural,south - rural,south,rural,12,1,male,81,5,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-97267
257,408,315065,257,south - rural,south - rural,south,rural,12,1,female,58,7,unprotected spring,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-75338
257,492,315065,257,south - rural,south - rural,south,rural,8,2,male,32,3,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,yes,no,poorer,-79925
257,505,315065,257,south - rural,south - rural,south,rural,13,1,male,60,3,tube well or borehole,no facility/bush/field,no,yes,no,no,no,no,no,poorer,-69120
257,615,315065,257,south - rural,south - rural,south,rural,12,1,male,54,7,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-73990
257,729,315065,257,south - rural,south - rural,south,rural,1,0,female,65,5,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,middle,-65312
257,847,315065,257,south - rural,south - rural,south,rural,5,1,female,38,2,unprotected spring,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-87319
257,851,315065,257,south - rural,south - rural,south,rural,7,2,male,48,1,unprotected spring,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-88372
257,880,315065,257,south - rural,south - rural,south,rural,2,0,male,65,2,unprotected spring,no facility/bush/field,no,yes,no,no,no,no,no,poorer,-98091
257,911,315065,257,south - rural,south - rural,south,rural,22,9,male,52,8,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,no,no,no,no,yes,no,middle,-64522
257,981,315065,257,south - rural,south - rural,south,rural,8,2,male,35,2,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,yes,no,poorer,-100884
257,1028,315065,257,south - rural,south - rural,south,rural,13,1,female,62,4,tube well or borehole,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-103356
257,1032,315065,257,south - rural,south - rural,south,rural,5,0,female,65,6,tube well or borehole,pit latrine with slab,no,yes,no,no,no,yes,no,middle,-39991
257,1053,315065,257,south - rural,south - rural,south,rural,24,7,male,64,3,tube well or borehole,pit latrine without slab/open pit,no,yes,yes,yes,no,yes,yes,richer,36535
257,1085,315065,257,south - rural,south - rural,south,rural,6,2,male,42,2,unprotected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-126872
257,1098,315065,257,south - rural,south - rural,south,rural,1,0,male,70,1,unprotected spring,pit latrine without slab/open pit,no,yes,no,no,no,no,no,poorer,-79175
257,1140,315065,257,south - rural,south - rural,south,rural,6,2,male,30,2,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-93600
258,53,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,3,0,male,33,1,tube well or borehole,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,121805
258,54,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,female,54,3,tube well or borehole,pit latrine without slab/open pit,yes,yes,no,yes,no,no,yes,richer,9937
258,180,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,3,0,female,28,2,public tap/standpipe,flush to septic tank,yes,no,yes,yes,no,no,no,richest,146223
258,196,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,8,3,male,43,3,tube well or borehole,flush to septic tank,yes,yes,yes,yes,yes,no,no,richest,153128
258,210,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,10,1,male,65,7,piped to neighbor,flush to septic tank,yes,yes,yes,yes,yes,yes,no,richest,163621
258,214,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,4,0,male,41,2,tube well or borehole,pit latrine with slab,yes,no,yes,no,no,no,yes,richer,61833
258,251,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,13,3,male,55,2,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,no,no,middle,-42469
258,294,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,male,30,1,bottled water,flush to pit latrine,yes,yes,yes,yes,no,no,no,richest,121315
258,411,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,5,2,male,39,2,protected spring,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,131352
258,431,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,10,1,male,50,3,protected spring,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,137839
258,451,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,male,40,2,protected well,ventilated improved pit latrine (vip),yes,no,yes,no,no,no,no,middle,4168
258,480,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,9,1,female,67,11,tube well or borehole,flush to septic tank,yes,no,yes,yes,no,no,no,richest,141623
258,497,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,5,2,male,31,2,tube well or borehole,flush to septic tank,yes,yes,yes,yes,no,yes,no,richest,147588
258,538,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,7,0,male,59,3,tube well or borehole,flush to pit latrine,yes,yes,yes,yes,yes,yes,no,richest,183837
258,539,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,6,3,male,36,1,tube well or borehole,hanging toilet/latrine,yes,no,no,no,no,no,no,middle,-54464
258,555,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,7,2,male,37,3,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,yes,no,richer,71857
258,613,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,3,0,male,71,4,tube well or borehole,flush to somewhere else,yes,yes,yes,yes,no,no,no,richest,94157
258,692,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,3,1,male,27,1,tube well or borehole,ventilated improved pit latrine (vip),yes,no,yes,yes,no,no,no,richest,119541
258,710,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,6,1,male,34,2,protected spring,flush to septic tank,yes,no,yes,yes,no,no,no,richest,218531
258,717,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,4,2,female,28,2,tube well or borehole,pit latrine with slab,yes,no,yes,yes,yes,no,no,richer,58554
258,734,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,male,43,2,tube well or borehole,flush to septic tank,yes,yes,yes,no,no,no,no,richest,136727
258,747,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,4,0,male,57,2,tube well or borehole,flush to piped sewer system,yes,no,yes,yes,no,no,no,richest,161243
258,812,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,3,1,male,22,1,tube well or borehole,ventilated improved pit latrine (vip),yes,yes,yes,no,no,yes,no,richest,107682
258,879,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,5,1,male,30,4,tube well or borehole,pit latrine with slab,no,no,yes,yes,no,no,no,richest,97076
258,1068,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,male,38,2,tube well or borehole,pit latrine with slab,yes,no,yes,no,no,no,no,middle,3796
258,1116,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,female,64,2,tube well or borehole,pit latrine with slab,yes,yes,yes,yes,no,no,no,richer,42199
258,1131,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,3,1,male,67,3,protected spring,pit latrine with slab,yes,no,yes,yes,no,no,no,richer,10039
258,1159,570230,258,littoral - urban,littoral - urban,littoral (without douala),urban,5,2,male,65,4,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,yes,no,richest,103498
260,13,585410,260,east - urban,east - urban,east,urban,8,3,male,53,3,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,35929
260,64,585410,260,east - urban,east - urban,east,urban,10,3,male,30,3,tube well or borehole,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,middle,-14307
260,103,585410,260,east - urban,east - urban,east,urban,8,1,male,40,3,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,yes,no,richer,70038
260,167,585410,260,east - urban,east - urban,east,urban,1,0,male,36,1,tube well or borehole,pit latrine without slab/open pit,yes,no,no,no,no,no,no,middle,-52246
260,183,585410,260,east - urban,east - urban,east,urban,4,1,male,31,2,piped into dwelling,pit latrine with slab,no,yes,yes,no,no,no,no,richer,38773
260,223,585410,260,east - urban,east - urban,east,urban,2,0,male,38,2,public tap/standpipe,pit latrine with slab,no,no,yes,no,no,yes,no,richer,39196
260,354,585410,260,east - urban,east - urban,east,urban,15,4,male,59,4,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,yes,no,middle,3569
260,420,585410,260,east - urban,east - urban,east,urban,3,1,female,17,1,public tap/standpipe,pit latrine with slab,yes,no,yes,no,no,no,yes,richer,31221
260,454,585410,260,east - urban,east - urban,east,urban,1,0,male,22,1,sachet water,pit latrine with slab,no,no,no,no,no,yes,no,middle,-22902
260,578,585410,260,east - urban,east - urban,east,urban,1,0,male,49,1,sachet water,pit latrine with slab,yes,no,no,no,no,no,no,middle,3797
260,651,585410,260,east - urban,east - urban,east,urban,12,3,male,50,4,tube well or borehole,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,middle,-31712
260,676,585410,260,east - urban,east - urban,east,urban,7,4,male,32,1,tube well or borehole,pit latrine with slab,yes,no,yes,no,no,no,no,middle,-24282
260,799,585410,260,east - urban,east - urban,east,urban,5,2,female,80,3,piped into dwelling,pit latrine with slab,yes,no,no,no,no,no,no,richer,13218
260,807,585410,260,east - urban,east - urban,east,urban,4,1,male,42,1,tube well or borehole,pit latrine with slab,no,yes,yes,no,no,no,no,middle,-18583
260,879,585410,260,east - urban,east - urban,east,urban,14,2,male,71,6,unprotected spring,pit latrine with slab,yes,yes,yes,no,yes,no,no,middle,-5730
