NAME_1,date,annee,mois,t2m_c
Adamaoua,1990-08-01,1990,8,21.13
Adamaoua,1990-09-01,1990,9,21.4
Adamaoua,1990-10-01,1990,10,22.163
Adamaoua,1990-11-01,1990,11,23.075
Adamaoua,1990-12-01,1990,12,23.927
Adamaoua,1991-01-01,1991,1,24.337
Adamaoua,1991-02-01,1991,2,26.262
Adamaoua,1991-03-01,1991,3,26.04
Adamaoua,1991-04-01,1991,4,23.447
Adamaoua,1991-05-01,1991,5,22.45
Adamaoua,1991-06-01,1991,6,22.404
Adamaoua,1991-07-01,1991,7,21.059
Adamaoua,1991-08-01,1991,8,20.875
Adamaoua,1991-09-01,1991,9,21.802
Adamaoua,1991-10-01,1991,10,21.331
Adamaoua,1991-11-01,1991,11,23.145
Adamaoua,1991-12-01,1991,12,23.274
Adamaoua,1992-01-01,1992,1,22.963
Adamaoua,1992-02-01,1992,2,24.165
Adamaoua,1992-03-01,1992,3,25.109
Adamaoua,1992-04-01,1992,4,23.89
Adamaoua,1992-05-01,1992,5,22.833
Adamaoua,1992-06-01,1992,6,21.731
Adamaoua,1992-07-01,1992,7,20.799
Adamaoua,1992-08-01,1992,8,20.84
Adamaoua,1992-09-01,1992,9,21.141
Adamaoua,1992-10-01,1992,10,21.748
Adamaoua,1992-11-01,1992,11,22.198
Adamaoua,1992-12-01,1992,12,22.506
Adamaoua,1993-01-01,1993,1,22.321
Adamaoua,1993-02-01,1993,2,24.305
Adamaoua,1993-03-01,1993,3,24.896
Adamaoua,1993-04-01,1993,4,24.46
Adamaoua,1993-05-01,1993,5,23.084
Adamaoua,1993-06-01,1993,6,22.008
Adamaoua,1993-07-01,1993,7,21.225
Adamaoua,1993-08-01,1993,8,21.248
Adamaoua,1993-09-01,1993,9,21.296
Adamaoua,1993-10-01,1993,10,22.387
Adamaoua,1993-11-01,1993,11,23.342
Adamaoua,1993-12-01,1993,12,23.302
Adamaoua,1994-01-01,1994,1,23.781
Adamaoua,1994-02-01,1994,2,24.67
Adamaoua,1994-03-01,1994,3,26.416
Adamaoua,1994-04-01,1994,4,24.221
Adamaoua,1994-05-01,1994,5,22.847
Adamaoua,1994-06-01,1994,6,21.878
Adamaoua,1994-07-01,1994,7,21.302
Adamaoua,1994-08-01,1994,8,21.104
Adamaoua,1994-09-01,1994,9,21.592
Adamaoua,1994-10-01,1994,10,21.938
Adamaoua,1994-11-01,1994,11,22.727
Adamaoua,1994-12-01,1994,12,22.486
Adamaoua,1995-01-01,1995,1,23.384
Adamaoua,1995-02-01,1995,2,24.357
Adamaoua,1995-03-01,1995,3,25.572
Adamaoua,1995-04-01,1995,4,24.652
Adamaoua,1995-05-01,1995,5,23.063
Adamaoua,1995-06-01,1995,6,22.288
Adamaoua,1995-07-01,1995,7,21.134
Adamaoua,1995-08-01,1995,8,21.423
Adamaoua,1995-09-01,1995,9,21.658
Adamaoua,1995-10-01,1995,10,21.836
Adamaoua,1995-11-01,1995,11,22.744
Adamaoua,1995-12-01,1995,12,23.209
Adamaoua,1996-01-01,1996,1,24.06
Adamaoua,1996-02-01,1996,2,25.91
Adamaoua,1996-03-01,1996,3,25.037
Adamaoua,1996-04-01,1996,4,23.912
Adamaoua,1996-05-01,1996,5,22.824
Adamaoua,1996-06-01,1996,6,21.744
Adamaoua,1996-07-01,1996,7,21.25
Adamaoua,1996-08-01,1996,8,21.17
Adamaoua,1996-09-01,1996,9,21.568
Adamaoua,1996-10-01,1996,10,21.883
Adamaoua,1996-11-01,1996,11,22.682
Adamaoua,1996-12-01,1996,12,23.537
Adamaoua,1997-01-01,1997,1,24.153
Adamaoua,1997-02-01,1997,2,23.714
Adamaoua,1997-03-01,1997,3,26.129
Adamaoua,1997-04-01,1997,4,23.428
Adamaoua,1997-05-01,1997,5,22.642
Adamaoua,1997-06-01,1997,6,21.78
Adamaoua,1997-07-01,1997,7,21.4
Adamaoua,1997-08-01,1997,8,21.512
Adamaoua,1997-09-01,1997,9,21.895
Adamaoua,1997-10-01,1997,10,22.381
Adamaoua,1997-11-01,1997,11,23.069
Adamaoua,1997-12-01,1997,12,23.198
Adamaoua,1998-01-01,1998,1,23.82
Adamaoua,1998-02-01,1998,2,26.037
Adamaoua,1998-03-01,1998,3,26.91
Adamaoua,1998-04-01,1998,4,26.543
Adamaoua,1998-05-01,1998,5,23.968
Adamaoua,1998-06-01,1998,6,22.761
Adamaoua,1998-07-01,1998,7,21.498
Adamaoua,1998-08-01,1998,8,21.462
Adamaoua,1998-09-01,1998,9,21.575
Adamaoua,1998-10-01,1998,10,22.412
Adamaoua,1998-11-01,1998,11,23.968
Adamaoua,1998-12-01,1998,12,23.871
Adamaoua,1999-01-01,1999,1,23.921
Adamaoua,1999-02-01,1999,2,25.694
Adamaoua,1999-03-01,1999,3,25.779
Adamaoua,1999-04-01,1999,4,24.396
Adamaoua,1999-05-01,1999,5,22.57
Adamaoua,1999-06-01,1999,6,21.969
Adamaoua,1999-07-01,1999,7,20.868
Adamaoua,1999-08-01,1999,8,20.949
Adamaoua,1999-09-01,1999,9,20.961
Adamaoua,1999-10-01,1999,10,21.216
Adamaoua,1999-11-01,1999,11,23.171
Adamaoua,1999-12-01,1999,12,23.117
Adamaoua,2000-01-01,2000,1,24.206
Adamaoua,2000-02-01,2000,2,23.775
Adamaoua,2000-03-01,2000,3,25.522
Adamaoua,2000-04-01,2000,4,24.149
Adamaoua,2000-05-01,2000,5,23.105
Adamaoua,2000-06-01,2000,6,21.501
Adamaoua,2000-07-01,2000,7,20.783
Adamaoua,2000-08-01,2000,8,20.734
Adamaoua,2000-09-01,2000,9,21.328
Adamaoua,2000-10-01,2000,10,22.104
Adamaoua,2000-11-01,2000,11,23.326
Adamaoua,2000-12-01,2000,12,22.696
Adamaoua,2001-01-01,2001,1,22.594
Adamaoua,2001-02-01,2001,2,24.317
Adamaoua,2001-03-01,2001,3,26.112
Adamaoua,2001-04-01,2001,4,24.052
Adamaoua,2001-05-01,2001,5,23.008
Adamaoua,2001-06-01,2001,6,21.578
Adamaoua,2001-07-01,2001,7,20.967
Adamaoua,2001-08-01,2001,8,20.957
Adamaoua,2001-09-01,2001,9,21.314
Adamaoua,2001-10-01,2001,10,22.403
Adamaoua,2001-11-01,2001,11,23.834
Adamaoua,2001-12-01,2001,12,24.094
Adamaoua,2002-01-01,2002,1,22.608
Adamaoua,2002-02-01,2002,2,24.908
Adamaoua,2002-03-01,2002,3,26.109
Adamaoua,2002-04-01,2002,4,24.229
Adamaoua,2002-05-01,2002,5,23.29
Adamaoua,2002-06-01,2002,6,21.986
Adamaoua,2002-07-01,2002,7,21.669
Adamaoua,2002-08-01,2002,8,21.286
Adamaoua,2002-09-01,2002,9,21.719
Adamaoua,2002-10-01,2002,10,21.884
Adamaoua,2002-11-01,2002,11,22.785
Adamaoua,2002-12-01,2002,12,23.537
Adamaoua,2003-01-01,2003,1,24.249
Adamaoua,2003-02-01,2003,2,26.282
Adamaoua,2003-03-01,2003,3,26.927
Adamaoua,2003-04-01,2003,4,24.302
Adamaoua,2003-05-01,2003,5,23.472
Adamaoua,2003-06-01,2003,6,21.659
Adamaoua,2003-07-01,2003,7,21.199
Adamaoua,2003-08-01,2003,8,21.283
Adamaoua,2003-09-01,2003,9,21.531
Adamaoua,2003-10-01,2003,10,22.093
Adamaoua,2003-11-01,2003,11,23.082
Adamaoua,2003-12-01,2003,12,23.959
Adamaoua,2004-01-01,2004,1,24.88
Adamaoua,2004-02-01,2004,2,25.123
Adamaoua,2004-03-01,2004,3,26.626
Adamaoua,2004-04-01,2004,4,24.224
Adamaoua,2004-05-01,2004,5,22.898
Adamaoua,2004-06-01,2004,6,21.351
Adamaoua,2004-07-01,2004,7,21.18
Adamaoua,2004-08-01,2004,8,21.279
Adamaoua,2004-09-01,2004,9,21.736
Adamaoua,2004-10-01,2004,10,22.317
Adamaoua,2004-11-01,2004,11,23.117
Adamaoua,2004-12-01,2004,12,23.896
Adamaoua,2005-01-01,2005,1,23.586
Adamaoua,2005-02-01,2005,2,27.403
Adamaoua,2005-03-01,2005,3,26.222
Adamaoua,2005-04-01,2005,4,25.455
Adamaoua,2005-05-01,2005,5,22.909
Adamaoua,2005-06-01,2005,6,22.208
Adamaoua,2005-07-01,2005,7,21.473
Adamaoua,2005-08-01,2005,8,21.1
Adamaoua,2005-09-01,2005,9,21.699
Adamaoua,2005-10-01,2005,10,22.24
Adamaoua,2005-11-01,2005,11,24.053
Adamaoua,2005-12-01,2005,12,24.396
Adamaoua,2006-01-01,2006,1,25.818
Adamaoua,2006-02-01,2006,2,26.817
Adamaoua,2006-03-01,2006,3,26.423
Adamaoua,2006-04-01,2006,4,25.598
Adamaoua,2006-05-01,2006,5,22.769
Adamaoua,2006-06-01,2006,6,22.16
Adamaoua,2006-07-01,2006,7,21.554
Adamaoua,2006-08-01,2006,8,21.166
Adamaoua,2006-09-01,2006,9,21.493
Adamaoua,2006-10-01,2006,10,22.627
Adamaoua,2006-11-01,2006,11,23.266
Adamaoua,2006-12-01,2006,12,23.025
Adamaoua,2007-01-01,2007,1,22.997
Adamaoua,2007-02-01,2007,2,26.041
Adamaoua,2007-03-01,2007,3,27.038
Adamaoua,2007-04-01,2007,4,24.725
Adamaoua,2007-05-01,2007,5,23.195
Adamaoua,2007-06-01,2007,6,21.666
Adamaoua,2007-07-01,2007,7,21.324
Adamaoua,2007-08-01,2007,8,21.102
Adamaoua,2007-09-01,2007,9,21.723
Adamaoua,2007-10-01,2007,10,22.036
Adamaoua,2007-11-01,2007,11,23.081
Adamaoua,2007-12-01,2007,12,23.418
Adamaoua,2008-01-01,2008,1,23.521
Adamaoua,2008-02-01,2008,2,24.465
Adamaoua,2008-03-01,2008,3,26.443
Adamaoua,2008-04-01,2008,4,23.867
Adamaoua,2008-05-01,2008,5,22.982
Adamaoua,2008-06-01,2008,6,22.005
Adamaoua,2008-07-01,2008,7,21.274
Adamaoua,2008-08-01,2008,8,21.138
Adamaoua,2008-09-01,2008,9,21.852
Adamaoua,2008-10-01,2008,10,22.784
Adamaoua,2008-11-01,2008,11,24
Adamaoua,2008-12-01,2008,12,23.714
Adamaoua,2009-01-01,2009,1,24.894
Adamaoua,2009-02-01,2009,2,26.249
Adamaoua,2009-03-01,2009,3,27.54
Adamaoua,2009-04-01,2009,4,24.109
Adamaoua,2009-05-01,2009,5,23.089
Adamaoua,2009-06-01,2009,6,21.976
Adamaoua,2009-07-01,2009,7,21.734
Adamaoua,2009-08-01,2009,8,21.725
Adamaoua,2009-09-01,2009,9,22.104
Adamaoua,2009-10-01,2009,10,22.11
Adamaoua,2009-11-01,2009,11,23.018
Adamaoua,2009-12-01,2009,12,24.131
Adamaoua,2010-01-01,2010,1,24.911
Adamaoua,2010-02-01,2010,2,26.843
Adamaoua,2010-03-01,2010,3,27.022
Adamaoua,2010-04-01,2010,4,26.688
Adamaoua,2010-05-01,2010,5,23.9
Adamaoua,2010-06-01,2010,6,22.527
Adamaoua,2010-07-01,2010,7,21.622
Adamaoua,2010-08-01,2010,8,21.709
Adamaoua,2010-09-01,2010,9,21.82
Adamaoua,2010-10-01,2010,10,22.348
Adamaoua,2010-11-01,2010,11,23.434
Adamaoua,2010-12-01,2010,12,23.117
Adamaoua,2011-01-01,2011,1,22.952
Adamaoua,2011-02-01,2011,2,25.687
Adamaoua,2011-03-01,2011,3,27.053
Adamaoua,2011-04-01,2011,4,25.47
Adamaoua,2011-05-01,2011,5,23.408
Adamaoua,2011-06-01,2011,6,22.282
Adamaoua,2011-07-01,2011,7,21.411
Adamaoua,2011-08-01,2011,8,21.259
Adamaoua,2011-09-01,2011,9,21.531
Adamaoua,2011-10-01,2011,10,21.988
Adamaoua,2011-11-01,2011,11,22.863
Adamaoua,2011-12-01,2011,12,22.607
Adamaoua,2012-01-01,2012,1,23.247
Adamaoua,2012-02-01,2012,2,25.341
Adamaoua,2012-03-01,2012,3,26.756
Adamaoua,2012-04-01,2012,4,24.487
Adamaoua,2012-05-01,2012,5,22.631
Adamaoua,2012-06-01,2012,6,21.858
Adamaoua,2012-07-01,2012,7,21.188
Adamaoua,2012-08-01,2012,8,21.143
Adamaoua,2012-09-01,2012,9,21.395
Adamaoua,2012-10-01,2012,10,22.122
Adamaoua,2012-11-01,2012,11,23.466
Adamaoua,2012-12-01,2012,12,23.481
Adamaoua,2013-01-01,2013,1,24.588
Adamaoua,2013-02-01,2013,2,26.083
Adamaoua,2013-03-01,2013,3,25.913
Adamaoua,2013-04-01,2013,4,24.098
Adamaoua,2013-05-01,2013,5,23.087
Adamaoua,2013-06-01,2013,6,22.186
Adamaoua,2013-07-01,2013,7,21.141
Adamaoua,2013-08-01,2013,8,21.146
Adamaoua,2013-09-01,2013,9,21.663
Adamaoua,2013-10-01,2013,10,22.12
Adamaoua,2013-11-01,2013,11,23.647
Adamaoua,2013-12-01,2013,12,23.014
Adamaoua,2014-01-01,2014,1,23.964
Adamaoua,2014-02-01,2014,2,25.408
Adamaoua,2014-03-01,2014,3,25.914
Adamaoua,2014-04-01,2014,4,24.056
Adamaoua,2014-05-01,2014,5,23.01
Adamaoua,2014-06-01,2014,6,22.401
Adamaoua,2014-07-01,2014,7,21.736
Adamaoua,2014-08-01,2014,8,21.14
Adamaoua,2014-09-01,2014,9,21.451
Adamaoua,2014-10-01,2014,10,22.583
Adamaoua,2014-11-01,2014,11,23.404
Adamaoua,2014-12-01,2014,12,23.185
Adamaoua,2015-01-01,2015,1,22.592
Adamaoua,2015-02-01,2015,2,25.889
Adamaoua,2015-03-01,2015,3,26.559
Adamaoua,2015-04-01,2015,4,25.448
Adamaoua,2015-05-01,2015,5,23.688
Adamaoua,2015-06-01,2015,6,22.206
Adamaoua,2015-07-01,2015,7,22.048
Adamaoua,2015-08-01,2015,8,21.864
Adamaoua,2015-09-01,2015,9,22.051
Adamaoua,2015-10-01,2015,10,22.46
Adamaoua,2015-11-01,2015,11,23.091
Adamaoua,2015-12-01,2015,12,21.8
Adamaoua,2016-01-01,2016,1,23.074
Adamaoua,2016-02-01,2016,2,25.596
Adamaoua,2016-03-01,2016,3,26.461
Adamaoua,2016-04-01,2016,4,24.831
Adamaoua,2016-05-01,2016,5,23.283
Adamaoua,2016-06-01,2016,6,22.24
Adamaoua,2016-07-01,2016,7,21.882
Adamaoua,2016-08-01,2016,8,21.901
Adamaoua,2016-09-01,2016,9,22.079
Adamaoua,2016-10-01,2016,10,22.842
Adamaoua,2016-11-01,2016,11,23.991
Adamaoua,2016-12-01,2016,12,23.882
Adamaoua,2017-01-01,2017,1,24.698
Adamaoua,2017-02-01,2017,2,25.233
Adamaoua,2017-03-01,2017,3,27.182
Adamaoua,2017-04-01,2017,4,24.601
Adamaoua,2017-05-01,2017,5,23.07
Adamaoua,2017-06-01,2017,6,22.646
Adamaoua,2017-07-01,2017,7,21.674
Adamaoua,2017-08-01,2017,8,21.569
Adamaoua,2017-09-01,2017,9,21.649
Adamaoua,2017-10-01,2017,10,22.791
Adamaoua,2017-11-01,2017,11,23.333
Adamaoua,2017-12-01,2017,12,23.773
Adamaoua,2018-01-01,2018,1,22.62
Adamaoua,2018-02-01,2018,2,26.189
Adamaoua,2018-03-01,2018,3,26.222
Adamaoua,2018-04-01,2018,4,24.299
Adamaoua,2018-05-01,2018,5,22.95
Adamaoua,2018-06-01,2018,6,22.224
Adamaoua,2018-07-01,2018,7,21.791
Adamaoua,2018-08-01,2018,8,21.766
Adamaoua,2018-09-01,2018,9,22.06
Adamaoua,2018-10-01,2018,10,22.759
Adamaoua,2018-11-01,2018,11,23.578
Adamaoua,2018-12-01,2018,12,23.208
Adamaoua,2019-01-01,2019,1,24.347
Adamaoua,2019-02-01,2019,2,25.558
Adamaoua,2019-03-01,2019,3,27.201
Adamaoua,2019-04-01,2019,4,25.51
Adamaoua,2019-05-01,2019,5,23.826
Adamaoua,2019-06-01,2019,6,22.521
Adamaoua,2019-07-01,2019,7,21.89
Adamaoua,2019-08-01,2019,8,21.76
Adamaoua,2019-09-01,2019,9,22.105
Adamaoua,2019-10-01,2019,10,21.905
Adamaoua,2019-11-01,2019,11,23.753
Adamaoua,2019-12-01,2019,12,23.473
Adamaoua,2020-01-01,2020,1,23.252
Adamaoua,2020-02-01,2020,2,25.194
Adamaoua,2020-03-01,2020,3,26.6
Adamaoua,2020-04-01,2020,4,25.13
Adamaoua,2020-05-01,2020,5,23.907
Adamaoua,2020-06-01,2020,6,22.371
Adamaoua,2020-07-01,2020,7,21.758
Adamaoua,2020-08-01,2020,8,22.116
Adamaoua,2020-09-01,2020,9,21.691
Adamaoua,2020-10-01,2020,10,22.696
Adamaoua,2020-11-01,2020,11,23.888
Adamaoua,2020-12-01,2020,12,24.087
Adamaoua,2021-01-01,2021,1,24.4
Adamaoua,2021-02-01,2021,2,24.851
Adamaoua,2021-03-01,2021,3,25.22
Adamaoua,2021-04-01,2021,4,24.71
Adamaoua,2021-05-01,2021,5,23.395
Adamaoua,2021-06-01,2021,6,22.583
Adamaoua,2021-07-01,2021,7,21.875
Adamaoua,2021-08-01,2021,8,21.871
Adamaoua,2021-09-01,2021,9,22.282
Adamaoua,2021-10-01,2021,10,23.146
Adamaoua,2021-11-01,2021,11,24.038
Adamaoua,2021-12-01,2021,12,23.737
Adamaoua,2022-01-01,2022,1,23.058
Adamaoua,2022-02-01,2022,2,24.519
Adamaoua,2022-03-01,2022,3,26.9
Adamaoua,2022-04-01,2022,4,24.565
Adamaoua,2022-05-01,2022,5,23.371
Adamaoua,2022-06-01,2022,6,22.196
Adamaoua,2022-07-01,2022,7,21.606
Adamaoua,2022-08-01,2022,8,21.595
Adamaoua,2022-09-01,2022,9,21.831
Adamaoua,2022-10-01,2022,10,22.686
Adamaoua,2022-11-01,2022,11,23.984
Adamaoua,2022-12-01,2022,12,23.457
Adamaoua,2023-01-01,2023,1,24.05
Adamaoua,2023-02-01,2023,2,25.779
Adamaoua,2023-03-01,2023,3,25.968
Adamaoua,2023-04-01,2023,4,25.008
Adamaoua,2023-05-01,2023,5,24.053
Adamaoua,2023-06-01,2023,6,22.538
Adamaoua,2023-07-01,2023,7,22.475
Adamaoua,2023-08-01,2023,8,22.401
Adamaoua,2023-09-01,2023,9,22.383
Adamaoua,2023-10-01,2023,10,23.17
Adamaoua,2023-11-01,2023,11,23.702
Adamaoua,2023-12-01,2023,12,23.53
Adamaoua,2024-01-01,2024,1,23.737
Adamaoua,2024-02-01,2024,2,26.305
Adamaoua,2024-03-01,2024,3,28.064
Adamaoua,2024-04-01,2024,4,26.136
Adamaoua,2024-05-01,2024,5,25.225
Adamaoua,2024-06-01,2024,6,23.244
Adamaoua,2024-07-01,2024,7,22.414
Adamaoua,2024-08-01,2024,8,22.348
Adamaoua,2024-09-01,2024,9,22.263
Adamaoua,2024-10-01,2024,10,22.794
Adamaoua,2024-11-01,2024,11,23.732
Adamaoua,2024-12-01,2024,12,23.752
Adamaoua,2025-01-01,2025,1,24.373
Adamaoua,2025-02-01,2025,2,26.348
Adamaoua,2025-03-01,2025,3,27.802
Adamaoua,2025-04-01,2025,4,25.355
Adamaoua,2025-05-01,2025,5,23.955
Adamaoua,2025-06-01,2025,6,22.678
Adamaoua,2025-07-01,2025,7,21.772
Adamaoua,2025-08-01,2025,8,21.631
Adamaoua,2025-09-01,2025,9,22.07
Adamaoua,2025-10-01,2025,10,22.565
Adamaoua,2025-11-01,2025,11,24.094
Adamaoua,2025-12-01,2025,12,24.608
Adamaoua,2026-01-01,2026,1,24.629
Adamaoua,2026-02-01,2026,2,25.711
Adamaoua,2026-03-01,2026,3,25.464
Adamaoua,2026-04-01,2026,4,24.474
Adamaoua,2026-05-01,2026,5,24.11
Adamaoua,2026-06-01,2026,6,22.298
Centre,1940-01-01,1940,1,23.988
Centre,1940-02-01,1940,2,24.836
Centre,1940-03-01,1940,3,24.535
Centre,1940-04-01,1940,4,23.437
Centre,1940-05-01,1940,5,23.163
Centre,1940-06-01,1940,6,22.725
Centre,1940-07-01,1940,7,22.15
Centre,1940-08-01,1940,8,22.393
Centre,1940-09-01,1940,9,22.029
Centre,1940-10-01,1940,10,22.191
Centre,1940-11-01,1940,11,22.09
Centre,1940-12-01,1940,12,23.643
Centre,1941-01-01,1941,1,24.652
Centre,1941-02-01,1941,2,25.757
Centre,1941-03-01,1941,3,25.868
Centre,1941-04-01,1941,4,24.55
Centre,1941-05-01,1941,5,23.199
Centre,1941-06-01,1941,6,23.015
Centre,1941-07-01,1941,7,22.125
Centre,1941-08-01,1941,8,22.246
Centre,1941-09-01,1941,9,22.231
Centre,1941-10-01,1941,10,22.481
Centre,1941-11-01,1941,11,22.503
Centre,1941-12-01,1941,12,23.861
Centre,1942-01-01,1942,1,24.786
Centre,1942-02-01,1942,2,25.168
Centre,1942-03-01,1942,3,25.068
Centre,1942-04-01,1942,4,23.356
Centre,1942-05-01,1942,5,22.997
Centre,1942-06-01,1942,6,22.428
Centre,1942-07-01,1942,7,21.562
Centre,1942-08-01,1942,8,22.022
Centre,1942-09-01,1942,9,22.209
Centre,1942-10-01,1942,10,22.204
Centre,1942-11-01,1942,11,22.624
Centre,1942-12-01,1942,12,22.815
Centre,1943-01-01,1943,1,23.872
Centre,1943-02-01,1943,2,24.9
Centre,1943-03-01,1943,3,24.157
Centre,1943-04-01,1943,4,23.183
Centre,1943-05-01,1943,5,22.691
Centre,1943-06-01,1943,6,22.332
Centre,1943-07-01,1943,7,21.533
Centre,1943-08-01,1943,8,22.33
Centre,1943-09-01,1943,9,22.548
Centre,1943-10-01,1943,10,22.732
Centre,1943-11-01,1943,11,22.426
Centre,1943-12-01,1943,12,23.772
Centre,1944-01-01,1944,1,25.083
Centre,1944-02-01,1944,2,25.851
Centre,1944-03-01,1944,3,24.516
Centre,1944-04-01,1944,4,23.466
Centre,1944-05-01,1944,5,23.278
Centre,1944-06-01,1944,6,22.693
Centre,1944-07-01,1944,7,22.235
Centre,1944-08-01,1944,8,22.082
Centre,1944-09-01,1944,9,22.449
Centre,1944-10-01,1944,10,22.435
Centre,1944-11-01,1944,11,23.392
Centre,1944-12-01,1944,12,24.491
Centre,1945-01-01,1945,1,25.12
Centre,1945-02-01,1945,2,25.528
Centre,1945-03-01,1945,3,25.896
Centre,1945-04-01,1945,4,24.528
Centre,1945-05-01,1945,5,22.855
Centre,1945-06-01,1945,6,22.474
Centre,1945-07-01,1945,7,21.911
Centre,1945-08-01,1945,8,22.051
Centre,1945-09-01,1945,9,22.182
Centre,1945-10-01,1945,10,22.131
Centre,1945-11-01,1945,11,22.774
Centre,1945-12-01,1945,12,23.541
Centre,1946-01-01,1946,1,25.092
Centre,1946-02-01,1946,2,26.598
Centre,1946-03-01,1946,3,25.076
Centre,1946-04-01,1946,4,24.27
Centre,1946-05-01,1946,5,22.903
Centre,1946-06-01,1946,6,22.005
Centre,1946-07-01,1946,7,21.468
Centre,1946-08-01,1946,8,21.868
Centre,1946-09-01,1946,9,21.719
Centre,1946-10-01,1946,10,21.498
Centre,1946-11-01,1946,11,22.652
Centre,1946-12-01,1946,12,23.815
Centre,1947-01-01,1947,1,24.906
Centre,1947-02-01,1947,2,25.354
Centre,1947-03-01,1947,3,25.821
Centre,1947-04-01,1947,4,24.204
Centre,1947-05-01,1947,5,23.163
Centre,1947-06-01,1947,6,22.475
Centre,1947-07-01,1947,7,21.864
Centre,1947-08-01,1947,8,21.998
Centre,1947-09-01,1947,9,22.213
Centre,1947-10-01,1947,10,22.343
Centre,1947-11-01,1947,11,22.73
Centre,1947-12-01,1947,12,23.307
Centre,1948-01-01,1948,1,24.608
Centre,1948-02-01,1948,2,25.389
Centre,1948-03-01,1948,3,24.682
Centre,1948-04-01,1948,4,23.413
Centre,1948-05-01,1948,5,23.459
Centre,1948-06-01,1948,6,22.7
Centre,1948-07-01,1948,7,21.898
Centre,1948-08-01,1948,8,22.043
Centre,1948-09-01,1948,9,21.85
Centre,1948-10-01,1948,10,21.74
Centre,1948-11-01,1948,11,22.487
Centre,1948-12-01,1948,12,23.723
Centre,1949-01-01,1949,1,25.194
Centre,1949-02-01,1949,2,25.659
Centre,1949-03-01,1949,3,25.615
Centre,1949-04-01,1949,4,24.323
Centre,1949-05-01,1949,5,23.316
Centre,1949-06-01,1949,6,22.597
Centre,1949-07-01,1949,7,22.125
Centre,1949-08-01,1949,8,22.077
Centre,1949-09-01,1949,9,22.281
Centre,1949-10-01,1949,10,22.388
Centre,1949-11-01,1949,11,22.72
Centre,1949-12-01,1949,12,23.724
Centre,1950-01-01,1950,1,24.522
Centre,1950-02-01,1950,2,24.979
Centre,1950-03-01,1950,3,24.548
Centre,1950-04-01,1950,4,24.235
Centre,1950-05-01,1950,5,23.668
Centre,1950-06-01,1950,6,22.599
Centre,1950-07-01,1950,7,21.653
Centre,1950-08-01,1950,8,21.639
Centre,1950-09-01,1950,9,22.455
Centre,1950-10-01,1950,10,22.349
Centre,1950-11-01,1950,11,22.594
Centre,1950-12-01,1950,12,23.815
Centre,1951-01-01,1951,1,24.487
Centre,1951-02-01,1951,2,24.228
Centre,1951-03-01,1951,3,24.105
Centre,1951-04-01,1951,4,23.924
Centre,1951-05-01,1951,5,23.703
Centre,1951-06-01,1951,6,22.73
Centre,1951-07-01,1951,7,22.213
Centre,1951-08-01,1951,8,22.187
Centre,1951-09-01,1951,9,22.529
Centre,1951-10-01,1951,10,22.612
Centre,1951-11-01,1951,11,22.794
Centre,1951-12-01,1951,12,24.068
Centre,1952-01-01,1952,1,25.339
Centre,1952-02-01,1952,2,25.09
Centre,1952-03-01,1952,3,25.048
Centre,1952-04-01,1952,4,24.003
Centre,1952-05-01,1952,5,23.53
Centre,1952-06-01,1952,6,22.888
Centre,1952-07-01,1952,7,21.726
Centre,1952-08-01,1952,8,22.049
Centre,1952-09-01,1952,9,22.114
Centre,1952-10-01,1952,10,22.222
Centre,1952-11-01,1952,11,22.337
Centre,1952-12-01,1952,12,23.816
Centre,1953-01-01,1953,1,24.903
Centre,1953-02-01,1953,2,24.885
Centre,1953-03-01,1953,3,24.191
Centre,1953-04-01,1953,4,24.224
Centre,1953-05-01,1953,5,23.293
Centre,1953-06-01,1953,6,22.28
Centre,1953-07-01,1953,7,21.965
Centre,1953-08-01,1953,8,21.836
Centre,1953-09-01,1953,9,22.367
Centre,1953-10-01,1953,10,22.173
Centre,1953-11-01,1953,11,22.749
Centre,1953-12-01,1953,12,23.73
Centre,1954-01-01,1954,1,24.371
Centre,1954-02-01,1954,2,24.655
Centre,1954-03-01,1954,3,24.203
Centre,1954-04-01,1954,4,23.527
Centre,1954-05-01,1954,5,23.445
Centre,1954-06-01,1954,6,22.284
Centre,1954-07-01,1954,7,21.363
Centre,1954-08-01,1954,8,21.651
Centre,1954-09-01,1954,9,21.938
Centre,1954-10-01,1954,10,21.917
Centre,1954-11-01,1954,11,22.493
Centre,1954-12-01,1954,12,23.565
Centre,1955-01-01,1955,1,24.987
Centre,1955-02-01,1955,2,25.785
Centre,1955-03-01,1955,3,24.357
Centre,1955-04-01,1955,4,23.741
Centre,1955-05-01,1955,5,23.121
Centre,1955-06-01,1955,6,22.185
Centre,1955-07-01,1955,7,21.548
Centre,1955-08-01,1955,8,21.822
Centre,1955-09-01,1955,9,22.148
Centre,1955-10-01,1955,10,22.22
Centre,1955-11-01,1955,11,22.998
Centre,1955-12-01,1955,12,23.633
Centre,1956-01-01,1956,1,24.466
Centre,1956-02-01,1956,2,25.027
Centre,1956-03-01,1956,3,23.437
Centre,1956-04-01,1956,4,23.508
Centre,1956-05-01,1956,5,23.34
Centre,1956-06-01,1956,6,22.238
Centre,1956-07-01,1956,7,21.247
Centre,1956-08-01,1956,8,22.061
Centre,1956-09-01,1956,9,21.943
Centre,1956-10-01,1956,10,21.994
Centre,1956-11-01,1956,11,22.293
