matrice,de,vers,de_lon,de_lat,vers_lon,vers_lat
contiguite_queen,8,141,12.535040136281765,4.11111993560804,12.628108348094306,4.787147852078205
contiguite_queen,8,155,12.535040136281765,4.11111993560804,12.965238179695211,4.387402984679682
contiguite_queen,9,12,10.207233112145365,5.111968117654936,10.349095116864675,5.271180173838332
contiguite_queen,9,18,10.207233112145365,5.111968117654936,10.229894528395373,5.262037363016125
contiguite_queen,9,20,10.207233112145365,5.111968117654936,10.578551384611073,5.064096825334996
contiguite_queen,9,82,10.207233112145365,5.111968117654936,10.066378454074501,5.148842771604446
contiguite_queen,9,122,10.207233112145365,5.111968117654936,9.991373100045545,4.9960984878319525
contiguite_queen,9,163,10.207233112145365,5.111968117654936,10.304349823400868,4.815027064169403
contiguite_queen,10,51,11.137741235728505,4.720050622033574,11.331667566922944,4.379075006178632
contiguite_queen,10,111,11.137741235728505,4.720050622033574,10.923140835702913,5.294956940821281
contiguite_queen,10,132,11.137741235728505,4.720050622033574,11.228416741998542,4.230707929104898
contiguite_queen,10,143,11.137741235728505,4.720050622033574,10.711982803037262,4.711626301837581
contiguite_queen,10,144,11.137741235728505,4.720050622033574,10.876802780428802,4.33287099644862
contiguite_queen,10,165,11.137741235728505,4.720050622033574,11.526928970931479,4.809389696717766
contiguite_queen,10,199,11.137741235728505,4.720050622033574,12.090962745297269,5.563473025556049
contiguite_queen,11,15,10.070028607523378,6.148999260113437,10.114981500968902,5.971401782545947
contiguite_queen,11,16,10.070028607523378,6.148999260113437,10.200103427925507,5.980873757841358
contiguite_queen,11,31,10.070028607523378,6.148999260113437,9.868559542537078,6.5115389961564185
contiguite_queen,11,66,10.070028607523378,6.148999260113437,10.31701132715715,6.2635263742654805
contiguite_queen,11,118,10.070028607523378,6.148999260113437,9.910147086353367,6.014095252228507
contiguite_queen,11,158,10.070028607523378,6.148999260113437,9.789829905869405,6.1231523438575115
contiguite_queen,11,192,10.070028607523378,6.148999260113437,10.279943498532903,6.028026557985204
contiguite_queen,11,195,10.070028607523378,6.148999260113437,10.13256496414212,6.633245628558922
contiguite_queen,12,9,10.349095116864675,5.271180173838332,10.207233112145365,5.111968117654936
contiguite_queen,12,17,10.349095116864675,5.271180173838332,10.315765695645016,5.383433473971641
contiguite_queen,12,18,10.349095116864675,5.271180173838332,10.229894528395373,5.262037363016125
contiguite_queen,12,19,10.349095116864675,5.271180173838332,10.470141824645795,5.3375810387559115
contiguite_queen,12,20,10.349095116864675,5.271180173838332,10.578551384611073,5.064096825334996
