x,y,densite,bandwidth,sigma_m,sous_population
37399.75606978152,261621.87051768802,0.00144054462877361,grand,143083.29062950888,tous
37399.75606978152,272148.5578657433,0.001469259252451099,grand,143083.29062950888,tous
37399.75606978152,282675.2452137986,0.00149736739260441,grand,143083.29062950888,tous
37399.75606978152,293201.93256185384,0.0015246936211551897,grand,143083.29062950888,tous
37399.75606978152,303728.6199099091,0.0015510569470365185,grand,143083.29062950888,tous
37399.75606978152,314255.3072579644,0.001576272917761135,grand,143083.29062950888,tous
37399.75606978152,324781.9946060197,0.0016001560194732513,grand,143083.29062950888,tous
37399.75606978152,335308.68195407494,0.00162252234438034,grand,143083.29062950888,tous
37399.75606978152,345835.3693021302,0.0016431924799039412,grand,143083.29062950888,tous
37399.75606978152,356362.0566501855,0.0016619945591578099,grand,143083.29062950888,tous
37399.75606978152,366888.7439982408,0.0016787673983031633,grand,143083.29062950888,tous
37399.75606978152,377415.43134629604,0.0016933636339045578,grand,143083.29062950888,tous
37399.75606978152,387942.1186943513,0.0017056527636302617,grand,143083.29062950888,tous
37399.75606978152,398468.8060424066,0.0017155239874975948,grand,143083.29062950888,tous
37399.75606978152,408995.4933904619,0.001722888745229532,grand,143083.29062950888,tous
37399.75606978152,419522.18073851714,0.0017276828488224855,grand,143083.29062950888,tous
37399.75606978152,430048.8680865724,0.001729868118479788,grand,143083.29062950888,tous
37399.75606978152,440575.5554346277,0.0017294334446148342,grand,143083.29062950888,tous
37399.75606978152,451102.242782683,0.0017263952182235572,grand,143083.29062950888,tous
37399.75606978152,461628.93013073824,0.0017207970956930458,grand,143083.29062950888,tous
37399.75606978152,472155.6174787935,0.0017127090907918014,grand,143083.29062950888,tous
37399.75606978152,482682.3048268488,0.0017022260146183083,grand,143083.29062950888,tous
37399.75606978152,493208.9921749041,0.0016894653119341584,grand,143083.29062950888,tous
37399.75606978152,503735.67952295934,0.001674564367815734,grand,143083.29062950888,tous
37399.75606978152,514262.3668710146,0.001657677380296527,grand,143083.29062950888,tous
37399.75606978152,524789.0542190699,0.0016389719112918217,grand,143083.29062950888,tous
37399.75606978152,535315.7415671252,0.0016186252386489667,grand,143083.29062950888,tous
37399.75606978152,545842.4289151805,0.0015968206361755216,grand,143083.29062950888,tous
37399.75606978152,556369.1162632357,0.0015737437059917532,grand,143083.29062950888,tous
37399.75606978152,566895.803611291,0.0015495788790372113,grand,143083.29062950888,tous
37399.75606978152,577422.4909593463,0.0015245061859420273,grand,143083.29062950888,tous
37399.75606978152,587949.1783074015,0.0014986983829588909,grand,143083.29062950888,tous
37399.75606978152,598475.8656554568,0.0014723184976201788,grand,143083.29062950888,tous
37399.75606978152,609002.5530035121,0.0014455178376563784,grand,143083.29062950888,tous
37399.75606978152,619529.2403515674,0.0014184344858286697,grand,143083.29062950888,tous
37399.75606978152,630055.9276996227,0.0013911922838551584,grand,143083.29062950888,tous
37399.75606978152,640582.6150476779,0.001363900291466762,grand,143083.29062950888,tous
37399.75606978152,651109.3023957332,0.001336652692451756,grand,143083.29062950888,tous
37399.75606978152,661635.9897437885,0.0013095291086844606,grand,143083.29062950888,tous
37399.75606978152,672162.6770918437,0.0012825952756584213,grand,143083.29062950888,tous
37399.75606978152,682689.364439899,0.0012559040287982556,grand,143083.29062950888,tous
37399.75606978152,693216.0517879543,0.0012294965484620781,grand,143083.29062950888,tous
37399.75606978152,703742.7391360096,0.0012034038125911357,grand,143083.29062950888,tous
37399.75606978152,714269.4264840649,0.0011776482088591883,grand,143083.29062950888,tous
37399.75606978152,724796.1138321201,0.0011522452623338162,grand,143083.29062950888,tous
37399.75606978152,735322.8011801754,0.0011272054395061566,grand,143083.29062950888,tous
37399.75606978152,745849.4885282307,0.0011025359945344645,grand,143083.29062950888,tous
37399.75606978152,756376.1758762859,0.001078242828201783,grand,143083.29062950888,tous
37399.75606978152,766902.8632243412,0.0010543323340066642,grand,143083.29062950888,tous
44526.248214782856,251095.18316963274,0.0013925422817047083,grand,143083.29062950888,tous
44526.248214782856,261621.87051768802,0.0014211387798885005,grand,143083.29062950888,tous
44526.248214782856,272148.5578657433,0.0014493017103870793,grand,143083.29062950888,tous
44526.248214782856,282675.2452137986,0.0014768657490047622,grand,143083.29062950888,tous
44526.248214782856,293201.93256185384,0.0015036582399440743,grand,143083.29062950888,tous
44526.248214782856,303728.6199099091,0.00152950093148102,grand,143083.29062950888,tous
44526.248214782856,314255.3072579644,0.0015542120248032483,grand,143083.29062950888,tous
44526.248214782856,324781.9946060197,0.0015776085203956008,grand,143083.29062950888,tous
44526.248214782856,335308.68195407494,0.0015995088329507766,grand,143083.29062950888,tous
44526.248214782856,345835.3693021302,0.0016197356314212124,grand,143083.29062950888,tous
44526.248214782856,356362.0566501855,0.001638118846172096,grand,143083.29062950888,tous
44526.248214782856,366888.7439982408,0.001654498771063813,grand,143083.29062950888,tous
44526.248214782856,377415.43134629604,0.0016687291756274129,grand,143083.29062950888,tous
44526.248214782856,387942.1186943513,0.0016806803323084697,grand,143083.29062950888,tous
44526.248214782856,398468.8060424066,0.001690241857043855,grand,143083.29062950888,tous
44526.248214782856,408995.4933904619,0.001697325259104224,grand,143083.29062950888,tous
44526.248214782856,419522.18073851714,0.001701866098886889,grand,143083.29062950888,tous
44526.248214782856,430048.8680865724,0.0017038256605924472,grand,143083.29062950888,tous
44526.248214782856,440575.5554346277,0.0017031920605070812,grand,143083.29062950888,tous
44526.248214782856,451102.242782683,0.00169998073056336,grand,143083.29062950888,tous
44526.248214782856,461628.93013073824,0.0016942342401554465,grand,143083.29062950888,tous
44526.248214782856,472155.6174787935,0.0016860214456301118,grand,143083.29062950888,tous
44526.248214782856,482682.3048268488,0.0016754359849323263,grand,143083.29062950888,tous
44526.248214782856,493208.9921749041,0.0016625941628218418,grand,143083.29062950888,tous
44526.248214782856,503735.67952295934,0.0016476322981103756,grand,143083.29062950888,tous
44526.248214782856,514262.3668710146,0.0016307036268203767,grand,143083.29062950888,tous
44526.248214782856,524789.0542190699,0.0016119748726192863,grand,143083.29062950888,tous
44526.248214782856,535315.7415671252,0.0015916226073091897,grand,143083.29062950888,tous
44526.248214782856,545842.4289151805,0.001569829528997068,grand,143083.29062950888,tous
44526.248214782856,556369.1162632357,0.0015467807837917682,grand,143083.29062950888,tous
44526.248214782856,566895.803611291,0.0015226604489189514,grand,143083.29062950888,tous
44526.248214782856,577422.4909593463,0.0014976482818887177,grand,143083.29062950888,tous
44526.248214782856,587949.1783074015,0.0014719168229874353,grand,143083.29062950888,tous
44526.248214782856,598475.8656554568,0.001445628918283932,grand,143083.29062950888,tous
44526.248214782856,609002.5530035121,0.0014189357089881408,grand,143083.29062950888,tous
44526.248214782856,619529.2403515674,0.0013919751117586734,grand,143083.29062950888,tous
44526.248214782856,630055.9276996227,0.001364870794635139,grand,143083.29062950888,tous
44526.248214782856,640582.6150476779,0.0013377316356364822,grand,143083.29062950888,tous
44526.248214782856,651109.3023957332,0.001310651636395125,grand,143083.29062950888,tous
44526.248214782856,661635.9897437885,0.0012837102518669893,grand,143083.29062950888,tous
44526.248214782856,672162.6770918437,0.0012569730892656675,grand,143083.29062950888,tous
44526.248214782856,682689.364439899,0.001230492924766192,grand,143083.29062950888,tous
44526.248214782856,693216.0517879543,0.0012043109848654816,grand,143083.29062950888,tous
44526.248214782856,703742.7391360096,0.0011784584400885475,grand,143083.29062950888,tous
44526.248214782856,714269.4264840649,0.0011529580614231705,grand,143083.29062950888,tous
44526.248214782856,724796.1138321201,0.001127825993848183,grand,143083.29062950888,tous
44526.248214782856,735322.8011801754,0.0011030736059969974,grand,143083.29062950888,tous
44526.248214782856,745849.4885282307,0.0010787093798154603,grand,143083.29062950888,tous
51652.74035978416,251095.18316963274,0.0013732950191576818,grand,143083.29062950888,tous
51652.74035978416,261621.87051768802,0.001401334757975353,grand,143083.29062950888,tous
51652.74035978416,272148.5578657433,0.0014289446641469023,grand,143083.29062950888,tous
51652.74035978416,282675.2452137986,0.0014559620826412598,grand,143083.29062950888,tous
51652.74035978416,293201.93256185384,0.0014822170549301423,grand,143083.29062950888,tous
51652.74035978416,303728.6199099091,0.0015075340076657789,grand,143083.29062950888,tous
51652.74035978416,314255.3072579644,0.0015317337516711472,grand,143083.29062950888,tous
51652.74035978416,324781.9946060197,0.0015546357772896415,grand,143083.29062950888,tous
51652.74035978416,335308.68195407494,0.0015760608190161225,grand,143083.29062950888,tous
51652.74035978416,345835.3693021302,0.001595833648171282,grand,143083.29062950888,tous
51652.74035978416,356362.0566501855,0.001613786037815728,grand,143083.29062950888,tous
51652.74035978416,366888.7439982408,0.0016297598299217777,grand,143083.29062950888,tous
51652.74035978416,377415.43134629604,0.0016436100219531743,grand,143083.29062950888,tous
51652.74035978416,387942.1186943513,0.0016552077794487654,grand,143083.29062950888,tous
51652.74035978416,398468.8060424066,0.0016644432739744788,grand,143083.29062950888,tous
51652.74035978416,408995.4933904619,0.00167122824282532,grand,143083.29062950888,tous
51652.74035978416,419522.18073851714,0.0016754981688715783,grand,143083.29062950888,tous
51652.74035978416,430048.8680865724,0.0016772139864201345,grand,143083.29062950888,tous
51652.74035978416,440575.5554346277,0.0016763632320112773,grand,143083.29062950888,tous
51652.74035978416,451102.242782683,0.0016729605773850706,grand,143083.29062950888,tous
51652.74035978416,461628.93013073824,0.001667047704682778,grand,143083.29062950888,tous
51652.74035978416,472155.6174787935,0.0016586925101394587,grand,143083.29062950888,tous
51652.74035978416,482682.3048268488,0.0016479876505742885,grand,143083.29062950888,tous
51652.74035978416,493208.9921749041,0.0016350484751701901,grand,143083.29062950888,tous
51652.74035978416,503735.67952295934,0.0016200104115492444,grand,143083.29062950888,tous
51652.74035978416,514262.3668710146,0.0016030258982731513,grand,143083.29062950888,tous
51652.74035978416,524789.0542190699,0.0015842609741479846,grand,143083.29062950888,tous
51652.74035978416,535315.7415671252,0.00156389164698567,grand,143083.29062950888,tous
51652.74035978416,545842.4289151805,0.001542100170139139,grand,143083.29062950888,tous
51652.74035978416,556369.1162632357,0.0015190713540692768,grand,143083.29062950888,tous
51652.74035978416,566895.803611291,0.0014949890328114837,grand,143083.29062950888,tous
51652.74035978416,577422.4909593463,0.001470032792325372,grand,143083.29062950888,tous
51652.74035978416,587949.1783074015,0.0014443750505134302,grand,143083.29062950888,tous
51652.74035978416,598475.8656554568,0.001418178558578588,grand,143083.29062950888,tous
51652.74035978416,609002.5530035121,0.001391594371828838,grand,143083.29062950888,tous
51652.74035978416,619529.2403515674,0.0013647603164479265,grand,143083.29062950888,tous
51652.74035978416,630055.9276996227,0.0013377999583892419,grand,143083.29062950888,tous
51652.74035978416,640582.6150476779,0.0013108220624250462,grand,143083.29062950888,tous
51652.74035978416,651109.3023957332,0.001283920514212493,grand,143083.29062950888,tous
51652.74035978416,661635.9897437885,0.0012571746664321738,grand,143083.29062950888,tous
51652.74035978416,672162.6770918437,0.00123065006173251,grand,143083.29062950888,tous
51652.74035978416,682689.364439899,0.001204399480236805,grand,143083.29062950888,tous
51652.74035978416,693216.0517879543,0.0011784642573964528,grand,143083.29062950888,tous
51652.74035978416,703742.7391360096,0.0011528758185136987,grand,143083.29062950888,tous
51652.74035978416,714269.4264840649,0.00112765737873055,grand,143083.29062950888,tous
51652.74035978416,724796.1138321201,0.0011028257610702363,grand,143083.29062950888,tous
51652.74035978416,735322.8011801754,0.0010783932896159523,grand,143083.29062950888,tous
58779.23250478553,251095.18316963274,0.0013536223767032325,grand,143083.29062950888,tous
58779.23250478553,261621.87051768802,0.0013811059405790481,grand,143083.29062950888,tous
58779.23250478553,272148.5578657433,0.0014081624964399264,grand,143083.29062950888,tous
58779.23250478553,282675.2452137986,0.0014346319820389899,grand,143083.29062950888,tous
58779.23250478553,293201.93256185384,0.001460347069142777,grand,143083.29062950888,tous
58779.23250478553,303728.6199099091,0.0014851348079243465,grand,143083.29062950888,tous
58779.23250478553,314255.3072579644,0.001508818578728308,grand,143083.29062950888,tous
58779.23250478553,324781.9946060197,0.0015312203387955713,grand,143083.29062950888,tous
58779.23250478553,335308.68195407494,0.001552163138688562,grand,143083.29062950888,tous
58779.23250478553,345835.3693021302,0.0015714738692036382,grand,143083.29062950888,tous
58779.23250478553,356362.0566501855,0.0015889861850962533,grand,143083.29062950888,tous
58779.23250478553,366888.7439982408,0.0016045435377422459,grand,143083.29062950888,tous
58779.23250478553,377415.43134629604,0.0016180022358197495,grand,143083.29062950888,tous
58779.23250478553,387942.1186943513,0.0016292344422148713,grand,143083.29062950888,tous
58779.23250478553,398468.8060424066,0.001638131007644614,grand,143083.29062950888,tous
58779.23250478553,408995.4933904619,0.001644604037900527,grand,143083.29062950888,tous
58779.23250478553,419522.18073851714,0.001648589092929503,grand,143083.29062950888,tous
58779.23250478553,430048.8680865724,0.0016500469227051897,grand,143083.29062950888,tous
58779.23250478553,440575.5554346277,0.0016489646571753267,grand,143083.29062950888,tous
58779.23250478553,451102.242782683,0.0016453563852545762,grand,143083.29062950888,tous
58779.23250478553,461628.93013073824,0.0016392630801858937,grand,143083.29062950888,tous
58779.23250478553,472155.6174787935,0.0016307518545093072,grand,143083.29062950888,tous
58779.23250478553,482682.3048268488,0.001619914555889309,grand,143083.29062950888,tous
58779.23250478553,493208.9921749041,0.0016068657434457371,grand,143083.29062950888,tous
58779.23250478553,503735.67952295934,0.0015917401111876777,grand,143083.29062950888,tous
58779.23250478553,514262.3668710146,0.001574689448903607,grand,143083.29062950888,tous
58779.23250478553,524789.0542190699,0.0015558792498728581,grand,143083.29062950888,tous
58779.23250478553,535315.7415671252,0.0015354850878572467,grand,143083.29062950888,tous
58779.23250478553,545842.4289151805,0.0015136888922989463,grand,143083.29062950888,tous
58779.23250478553,556369.1162632357,0.0014906752503060503,grand,143083.29062950888,tous
58779.23250478553,566895.803611291,0.0014666278571845968,grand,143083.29062950888,tous
58779.23250478553,577422.4909593463,0.0014417262247742053,grand,143083.29062950888,tous
58779.23250478553,587949.1783074015,0.0014161427398267452,grand,143083.29062950888,tous
58779.23250478553,598475.8656554568,0.0013900401445331877,grand,143083.29062950888,tous
58779.23250478553,609002.5530035121,0.0013635694895469993,grand,143083.29062950888,tous
58779.23250478553,619529.2403515674,0.0013368685879272158,grand,143083.29062950888,tous
58779.23250478553,630055.9276996227,0.0013100609776275916,grand,143083.29062950888,tous
58779.23250478553,640582.6150476779,0.0012832553815437283,grand,143083.29062950888,tous
58779.23250478553,651109.3023957332,0.0012565456384552875,grand,143083.29062950888,tous
58779.23250478553,661635.9897437885,0.0012300110659087388,grand,143083.29062950888,tous
58779.23250478553,672162.6770918437,0.0012037172073189161,grand,143083.29062950888,tous
58779.23250478553,682689.364439899,0.0011777169102003095,grand,143083.29062950888,tous
58779.23250478553,693216.0517879543,0.001152051680132264,grand,143083.29062950888,tous
58779.23250478553,703742.7391360096,0.0011267532553216849,grand,143083.29062950888,tous
58779.23250478553,714269.4264840649,0.0011018453488633255,grand,143083.29062950888,tous
58779.23250478553,724796.1138321201,0.001077345509382729,grand,143083.29062950888,tous
58779.23250478553,735322.8011801754,0.0010532670550611957,grand,143083.29062950888,tous
65905.72464978683,240568.49582157747,0.001306294928974693,grand,143083.29062950888,tous
65905.72464978683,251095.18316963274,0.0013334995651270588,grand,143083.29062950888,tous
65905.72464978683,261621.87051768802,0.0013604283128377103,grand,143083.29062950888,tous
65905.72464978683,272148.5578657433,0.0013869321553216865,grand,143083.29062950888,tous
65905.72464978683,282675.2452137986,0.0014128535570438322,grand,143083.29062950888,tous
65905.72464978683,293201.93256185384,0.0014380277619109717,grand,143083.29062950888,tous
65905.72464978683,303728.6199099091,0.001462284395802162,grand,143083.29062950888,tous
65905.72464978683,314255.3072579644,0.0014854493734608198,grand,143083.29062950888,tous
65905.72464978683,324781.9946060197,0.0015073470987678125,grand,143083.29062950888,tous
65905.72464978683,335308.68195407494,0.001527802934841296,grand,143083.29062950888,tous
65905.72464978683,345835.3693021302,0.0015466459066642432,grand,143083.29062950888,tous
65905.72464978683,356362.0566501855,0.0015637115845955221,grand,143083.29062950888,tous
65905.72464978683,366888.7439982408,0.0015788450829149728,grand,143083.29062950888,tous
65905.72464978683,377415.43134629604,0.0015919040943716634,grand,143083.29062950888,tous
65905.72464978683,387942.1186943513,0.0016027618705313446,grand,143083.29062950888,tous
65905.72464978683,398468.8060424066,0.0016113100495710323,grand,143083.29062950888,tous
65905.72464978683,408995.4933904619,0.001617461229011522,grand,143083.29062950888,tous
65905.72464978683,419522.18073851714,0.0016211511815294366,grand,143083.29062950888,tous
65905.72464978683,430048.8680865724,0.0016223406180182391,grand,143083.29062950888,tous
65905.72464978683,440575.5554346277,0.0016210164137021722,grand,143083.29062950888,tous
65905.72464978683,451102.242782683,0.0016171922301697254,grand,143083.29062950888,tous
65905.72464978683,461628.93013073824,0.0016109084880629398,grand,143083.29062950888,tous
65905.72464978683,472155.6174787935,0.0016022316707810151,grand,143083.29062950888,tous
65905.72464978683,482682.3048268488,0.001591252967501171,grand,143083.29062950888,tous
65905.72464978683,493208.9921749041,0.001578086292384764,grand,143083.29062950888,tous
65905.72464978683,503735.67952295934,0.0015628657441905628,grand,143083.29062950888,tous
65905.72464978683,514262.3668710146,0.0015457425948621685,grand,143083.29062950888,tous
65905.72464978683,524789.0542190699,0.0015268819153962721,grand,143083.29062950888,tous
65905.72464978683,535315.7415671252,0.001506458961186746,grand,143083.29062950888,tous
65905.72464978683,545842.4289151805,0.0014846554462938444,grand,143083.29062950888,tous
65905.72464978683,556369.1162632357,0.0014616558364517732,grand,143083.29062950888,tous
65905.72464978683,566895.803611291,0.0014376437843769947,grand,143083.29062950888,tous
65905.72464978683,577422.4909593463,0.001412798818831667,grand,143083.29062950888,tous
65905.72464978683,587949.1783074015,0.0013872933820747214,grand,143083.29062950888,tous
65905.72464978683,598475.8656554568,0.0013612902901974611,grand,143083.29062950888,tous
65905.72464978683,609002.5530035121,0.0013349406689047857,grand,143083.29062950888,tous
65905.72464978683,619529.2403515674,0.0013083823950540542,grand,143083.29062950888,tous
65905.72464978683,630055.9276996227,0.0012817390530393375,grand,143083.29062950888,tous
65905.72464978683,640582.6150476779,0.0012551193960061253,grand,143083.29062950888,tous
65905.72464978683,651109.3023957332,0.0012286172856981307,grand,143083.29062950888,tous
65905.72464978683,661635.9897437885,0.00120231207195037,grand,143083.29062950888,tous
65905.72464978683,672162.6770918437,0.0011762693636166968,grand,143083.29062950888,tous
65905.72464978683,682689.364439899,0.001150542136945012,grand,143083.29062950888,tous
65905.72464978683,693216.0517879543,0.0011251721247552398,grand,143083.29062950888,tous
65905.72464978683,703742.7391360096,0.0011001914297372824,grand,143083.29062950888,tous
65905.72464978683,714269.4264840649,0.001075624307171812,grand,143083.29062950888,tous
65905.72464978683,724796.1138321201,0.001051489065748319,grand,143083.29062950888,tous
65905.72464978683,735322.8011801754,0.00102780003928407,grand,143083.29062950888,tous
73032.2167947882,240568.49582157747,0.0012862521814702471,grand,143083.29062950888,tous
73032.2167947882,251095.18316963274,0.0013129049162201312,grand,143083.29062950888,tous
73032.2167947882,261621.87051768802,0.0013392809447969462,grand,143083.29062950888,tous
73032.2167947882,272148.5578657433,0.001365233634164607,grand,143083.29062950888,tous
73032.2167947882,282675.2452137986,0.0013906079201732786,grand,143083.29062950888,tous
73032.2167947882,293201.93256185384,0.0014152415701165183,grand,143083.29062950888,tous
73032.2167947882,303728.6199099091,0.001438966745528711,grand,143083.29062950888,tous
73032.2167947882,314255.3072579644,0.0014616118662795843,grand,143083.29062950888,tous
73032.2167947882,324781.9946060197,0.001483003766318079,grand,143083.29062950888,tous
73032.2167947882,335308.68195407494,0.001502970119113894,grand,143083.29062950888,tous
73032.2167947882,345835.3693021302,0.0015213420973119196,grand,143083.29062950888,tous
73032.2167947882,356362.0566501855,0.0015379572168959324,grand,143083.29062950888,tous
73032.2167947882,366888.7439982408,0.0015526623019676846,grand,143083.29062950888,tous
73032.2167947882,377415.43134629604,0.0015653164929498584,grand,143083.29062950888,tous
73032.2167947882,387942.1186943513,0.0015757942095886441,grand,143083.29062950888,tous
73032.2167947882,398468.8060424066,0.0015839879715816476,grand,143083.29062950888,tous
73032.2167947882,408995.4933904619,0.0015898109749697186,grand,143083.29062950888,tous
73032.2167947882,419522.18073851714,0.0015931993224546858,grand,143083.29062950888,tous
73032.2167947882,430048.8680865724,0.0015941138111520876,grand,143083.29062950888,tous
73032.2167947882,440575.5554346277,0.0015925411922440948,grand,143083.29062950888,tous
73032.2167947882,451102.242782683,0.0015884948334460552,grand,143083.29062950888,tous
73032.2167947882,461628.93013073824,0.0015820147365801502,grand,143083.29062950888,tous
73032.2167947882,472155.6174787935,0.0015731668878598802,grand,143083.29062950888,tous
73032.2167947882,482682.3048268488,0.001562041946336804,grand,143083.29062950888,tous
73032.2167947882,493208.9921749041,0.0015487533046610754,grand,143083.29062950888,tous
73032.2167947882,503735.67952295934,0.0015334345840209316,grand,143083.29062950888,tous
73032.2167947882,514262.3668710146,0.0015162366500242955,grand,143083.29062950888,tous
73032.2167947882,524789.0542190699,0.001497324256719783,grand,143083.29062950888,tous
73032.2167947882,535315.7415671252,0.0014768724406121684,grand,143083.29062950888,tous
73032.2167947882,545842.4289151805,0.0014550627945536041,grand,143083.29062950888,tous
73032.2167947882,556369.1162632357,0.0014320797524600298,grand,143083.29062950888,tous
73032.2167947882,566895.803611291,0.0014081070101280133,grand,143083.29062950888,tous
73032.2167947882,577422.4909593463,0.0013833241957255497,grand,143083.29062950888,tous
73032.2167947882,587949.1783074015,0.0013579038869212783,grand,143083.29062950888,tous
73032.2167947882,598475.8656554568,0.0013320090514983896,grand,143083.29062950888,tous
73032.2167947882,609002.5530035121,0.0013057909662020392,grand,143083.29062950888,tous
73032.2167947882,619529.2403515674,0.001279387646009908,grand,143083.29062950888,tous
73032.2167947882,630055.9276996227,0.00125292279437209,grand,143083.29062950888,tous
73032.2167947882,640582.6150476779,0.001226505265377894,grand,143083.29062950888,tous
73032.2167947882,651109.3023957332,0.0012002290121111492,grand,143083.29062950888,tous
73032.2167947882,661635.9897437885,0.0011741734821629946,grand,143083.29062950888,tous
73032.2167947882,672162.6770918437,0.0011484044115726477,grand,143083.29062950888,tous
73032.2167947882,682689.364439899,0.0011229749622678976,grand,143083.29062950888,tous
73032.2167947882,693216.0517879543,0.0010979271450507987,grand,143083.29062950888,tous
73032.2167947882,703742.7391360096,0.0010732934698234977,grand,143083.29062950888,tous
73032.2167947882,714269.4264840649,0.00104909876647267,grand,143083.29062950888,tous
80158.7089397895,240568.49582157747,0.001265716396782342,grand,143083.29062950888,tous
80158.7089397895,251095.18316963274,0.0012918203410563326,grand,143083.29062950888,tous
80158.7089397895,261621.87051768802,0.0013176464530411198,grand,143083.29062950888,tous
80158.7089397895,272148.5578657433,0.0013430504355624604,grand,143083.29062950888,tous
80158.7089397895,282675.2452137986,0.0013678796515229706,grand,143083.29062950888,tous
80158.7089397895,293201.93256185384,0.0013919743526319686,grand,143083.29062950888,tous
80158.7089397895,303728.6199099091,0.0014151692043111114,grand,143083.29062950888,tous
80158.7089397895,314255.3072579644,0.001437295108787122,grand,143083.29062950888,tous
80158.7089397895,324781.9946060197,0.0014581813179696515,grand,143083.29062950888,tous
80158.7089397895,335308.68195407494,0.0014776578156736363,grand,143083.29062950888,tous
80158.7089397895,345835.3693021302,0.0014955579354261174,grand,143083.29062950888,tous
80158.7089397895,356362.0566501855,0.0015117211660140653,grand,143083.29062950888,tous
80158.7089397895,366888.7439982408,0.0015259960827712213,grand,143083.29062950888,tous
80158.7089397895,377415.43134629604,0.0015382433292116169,grand,143083.29062950888,tous
80158.7089397895,387942.1186943513,0.001548338561954872,grand,143083.29062950888,tous
80158.7089397895,398468.8060424066,0.0015561752629695647,grand,143083.29062950888,tous
80158.7089397895,408995.4933904619,0.0015616673179785106,grand,143083.29062950888,tous
80158.7089397895,419522.18073851714,0.0015647512592976821,grand,143083.29062950888,tous
80158.7089397895,430048.8680865724,0.0015653880760731751,grand,143083.29062950888,tous
80158.7089397895,440575.5554346277,0.0015635645051757113,grand,143083.29062950888,tous
80158.7089397895,451102.242782683,0.0015592937318520321,grand,143083.29062950888,tous
80158.7089397895,461628.93013073824,0.0015526154501167928,grand,143083.29062950888,tous
80158.7089397895,472155.6174787935,0.0015435952578484733,grand,143083.29062950888,tous
80158.7089397895,482682.3048268488,0.0015323233892752313,grand,143083.29062950888,tous
80158.7089397895,493208.9921749041,0.0015189128163361184,grand,143083.29062950888,tous
80158.7089397895,503735.67952295934,0.0015034967784373493,grand,143083.29062950888,tous
80158.7089397895,514262.3668710146,0.0014862258255365502,grand,143083.29062950888,tous
80158.7089397895,524789.0542190699,0.0014672644805836196,grand,143083.29062950888,tous
80158.7089397895,535315.7415671252,0.0014467876427497214,grand,143083.29062950888,tous
80158.7089397895,545842.4289151805,0.001424976861659883,grand,143083.29062950888,tous
80158.7089397895,556369.1162632357,0.0014020166146135307,grand,143083.29062950888,tous
80158.7089397895,566895.803611291,0.0013780907136861302,grand,143083.29062950888,tous
80158.7089397895,577422.4909593463,0.001353378958323601,grand,143083.29062950888,tous
80158.7089397895,587949.1783074015,0.0013280541326638868,grand,143083.29062950888,tous
80158.7089397895,598475.8656554568,0.0013022794267398422,grand,143083.29062950888,tous
80158.7089397895,609002.5530035121,0.0012762063384777367,grand,143083.29062950888,tous
80158.7089397895,619529.2403515674,0.0012499730905518596,grand,143083.29062950888,tous
80158.7089397895,630055.9276996227,0.001223703574102969,grand,143083.29062950888,tous
80158.7089397895,640582.6150476779,0.0011975068112572884,grand,143083.29062950888,tous
80158.7089397895,651109.3023957332,0.0011714769111712893,grand,143083.29062950888,tous
80158.7089397895,661635.9897437885,0.0011456934805211183,grand,143083.29062950888,tous
80158.7089397895,672162.6770918437,0.0011202224391717438,grand,143083.29062950888,tous
80158.7089397895,682689.364439899,0.0010951171851230495,grand,143083.29062950888,tous
80158.7089397895,693216.0517879543,0.0010704200494202328,grand,143083.29062950888,tous
80158.7089397895,703742.7391360096,0.001046163981039274,grand,143083.29062950888,tous
80158.7089397895,714269.4264840649,0.0010223744032110034,grand,143083.29062950888,tous
80158.7089397895,724796.1138321201,9.990711855801851e-4,grand,143083.29062950888,tous
87285.20108479087,240568.49582157747,0.0012446729873367578,grand,143083.29062950888,tous
87285.20108479087,251095.18316963274,0.0012702317647081374,grand,143083.29062950888,tous
87285.20108479087,261621.87051768802,0.001295511438279357,grand,143083.29062950888,tous
87285.20108479087,272148.5578657433,0.0013203700107133932,grand,143083.29062950888,tous
87285.20108479087,282675.2452137986,0.0013446572386876766,grand,143083.29062950888,tous
87285.20108479087,293201.93256185384,0.0013682158293251913,grand,143083.29062950888,tous
87285.20108479087,303728.6199099091,0.001390882928766056,grand,143083.29062950888,tous
87285.20108479087,314255.3072579644,0.0014124919057760823,grand,143083.29062950888,tous
87285.20108479087,324781.9946060197,0.0014328744231587424,grand,143083.29062950888,tous
87285.20108479087,335308.68195407494,0.00145186277795986,grand,143083.29062950888,tous
87285.20108479087,345835.3693021302,0.001469292478350528,grand,143083.29062950888,tous
87285.20108479087,356362.0566501855,0.0014850050111340695,grand,143083.29062950888,tous
87285.20108479087,366888.7439982408,0.0014988507397112629,grand,143083.29062950888,tous
87285.20108479087,377415.43134629604,0.0015106918588767247,grand,143083.29062950888,tous
87285.20108479087,387942.1186943513,0.001520405320954178,grand,143083.29062950888,tous
87285.20108479087,398468.8060424066,0.0015278856385216178,grand,143083.29062950888,tous
87285.20108479087,408995.4933904619,0.0015330474633311981,grand,143083.29062950888,tous
87285.20108479087,419522.18073851714,0.0015358278398906553,grand,143083.29062950888,tous
87285.20108479087,430048.8680865724,0.0015361880362353164,grand,143083.29062950888,tous
87285.20108479087,440575.5554346277,0.001534114864069344,grand,143083.29062950888,tous
