DHSCLUST,region_eds,milieu,lat,lon,n_menages,poids_total,tx_eau_amelioree,tx_electricite,taille_moy_menage,Travel_Times_2015,Nightlights_Composite,Aridity_2015,Malaria_Prevalence_2015,All_Population_Count_2015
18,EXTREME-NORD,U,12.058918,15.054558,28,37.525292,100,78.57142857142858,5.7857142857142865,9.928571428571429,0.9350212360250538,8.035714149475098,0.1090715155005455,61126.51171875
19,SUD,R,2.848274,9.985541,28,10.360392000000001,100,100,3.4642857142857135,43.733695652173914,0.01036103480396516,NA,0.2328002793448312,3593.560546875
20,CENTRE,U,3.525336,11.513008,27,30.958011,99.99999999999999,99.99999999999999,5.407407407407407,0.7692307692307693,1.5443285533360072,35.7159423828125,0.2271263897418976,1135.650634765625
21,OUEST,R,5.579095,10.189361,28,24.997084,28.57142857142857,53.57142857142857,5.5357142857142865,10.592493297587133,0.04588577002085271,42.5,0.05449626967310905,174376.3125
22,SUD-OUEST,U,4.622384,9.444195,26,20.901348,100,100,4.769230769230769,0.14285714285714285,2.2320180093088458,59.2621955871582,0.11753080040216446,104627.34375
24,SUD-OUEST,U,4.634657,9.435357,24,17.911296,100,100,3.6666666666666665,0.13333333333333333,2.5374321371822033,59.2621955871582,0.08812224864959717,98199.234375
26,CENTRE,R,3.811606,11.603266,28,74.725336,85.71428571428571,96.42857142857143,5.678571428571429,8.387533875338754,2.8909620202105977,35.7159423828125,0.29844174018272984,771283.25
27,EST,R,4.981892,14.36526,28,17.017812,42.857142857142854,17.857142857142854,5.357142857142857,147.5994623655914,0,37.04154968261719,0.3578144073486328,2770.63525390625
28,EST,U,4.559971,13.686116,28,22.48778,96.42857142857143,92.85714285714286,5.749999999999999,1.2857142857142858,1.6962855021158854,36.56145095825195,0.23917677998542783,29105.31640625
29,NORD-OUEST,U,6.083634,10.650983,28,18.057788,100,85.71428571428571,3.892857142857143,18.1875,0.04769044497917438,42.581581115722656,0.07281019538640976,12407.79296875
30,NORD-OUEST,R,6.477943,11.177667,26,60.830354,19.23076923076923,23.076923076923077,5.307692307692308,79.66397849462365,0,38.39949035644531,0.2604067921638489,44535.203125
31,YAOUNDE,U,3.835144,11.551993,28,34.428268,96.42857142857142,96.42857142857142,4.857142857142857,0,10.066312662760415,35.7159423828125,0.1604199260473251,145155.15625
32,DOUALA,U,4.076391,9.809283,28,52.061464,99.99999999999999,99.99999999999999,4.9642857142857135,4,1.864807646153337,58.0782585144043,0.1334429830312729,23358.33203125
33,CENTRE,R,3.98103,12.013033,28,12.8611,42.857142857142854,0,4.25,55.55737704918032,0.00122658411661783,35.12753677368164,0.4066912333170573,5405.7666015625
34,ADAMAOUA,R,6.734582,11.742845,27,15.322769999999998,29.62962962962963,0,7.074074074074074,145.96486486486486,0.01659298072164533,37.324806213378906,0.32911189397176105,8075.54248046875
35,EXTREME-NORD,R,10.504882,13.99916,28,53.626467999999996,60.714285714285715,0,5.428571428571429,57.73209549071618,0.00340876116800467,12.522293090820313,0.17310306004115514,39833.328125
37,ADAMAOUA,R,6.44937,13.899092,28,9.78796,89.28571428571429,3.5714285714285716,4.642857142857142,41.682065217391305,0,39.31829452514648,0.32981885274251305,5622.8291015625
38,NORD-OUEST,R,5.902825,10.432144,28,75.38468,78.57142857142857,53.57142857142857,4.928571428571428,22.13978494623656,0.00687409288362376,42.5,0.08396771748860678,74305.6171875
40,CENTRE,R,4.537451,11.044174,28,27.284264,28.57142857142857,17.857142857142858,6.821428571428571,86.5,0.00672954087005739,35.85752868652344,0.25757589340209963,9371.494140625
41,CENTRE,R,4.732893,11.685174,28,68.253556,57.14285714285714,10.714285714285714,8.285714285714285,172.8773841961853,0,34.43783950805664,0.4328494389851888,2263.2900390625
43,NORD-OUEST,R,6.1474780000000004,10.574478,28,38.90614,100,74.99999999999999,4.75,38.44235924932976,0.00143811702728271,42.581581115722656,0.06327324254172188,74763.671875
44,EXTREME-NORD,U,10.635626,14.312358,27,46.68327,100,70.37037037037037,3.4444444444444446,5.9375,0.32930390040079754,11.393665313720703,0.12903693318367004,592.9739990234375
45,ADAMAOUA,R,6.481658,11.295456,26,14.726894,65.38461538461539,34.61538461538461,5.4230769230769225,94.17886178861788,0,38.39949035644531,0.29020649194717407,13665.2421875
46,NORD,R,9.794025,13.775338,28,25.140332,39.285714285714285,0,7.607142857142858,51.03191489361702,4.231147542845e-4,13.223880767822266,0.16247287392616272,20879.74609375
47,OUEST,R,5.183025,10.37522,26,19.796842,100,100,5.538461538461538,46.41530054644809,0.01961728573812674,47.402366638183594,0.082679383456707,72385.8984375
48,EXTREME-NORD,R,10.511903,14.37952,27,21.316851,70.37037037037038,14.814814814814815,5.777777777777778,35.770270270270274,0.02611621614283941,12.078824996948242,0.20593178272247312,215109.84375
49,NORD,U,9.345229,13.430497,27,50.353164,96.2962962962963,81.48148148148147,5.481481481481481,1.5,1.7285420735677084,15.235610961914063,0.20735257863998413,37443.2578125
50,DOUALA,U,4.009312,9.731632,27,36.454023,81.48148148148148,100,3.8888888888888893,0,8.02919963254767,57.6485710144043,0.0799097865819931,98743.6875
51,YAOUNDE,U,3.90023,11.569175,28,52.065916,99.99999999999999,99.99999999999999,4.821428571428571,0.3125,7.185776283001077,35.7159423828125,0.16009853780269623,9359.322265625
52,YAOUNDE,U,3.861414,11.521972,28,45.999996,100,100,3.2857142857142856,0,30.10043785220287,35.7159423828125,0.13904230296611786,289486.3125
53,DOUALA,U,4.032733,9.696958,27,17.893089,96.2962962962963,100,4.481481481481482,0,23.93065371755826,58.0782585144043,0.10201852023601532,162725.734375
54,DOUALA,U,4.066906,9.656266,28,31.993416,100,100,3.7857142857142856,1.3076923076923077,5.05447839807581,58.0782585144043,0.10368698835372923,173592.65625
55,CENTRE,R,4.136299,11.414676,28,22.205708,39.28571428571428,0,6.428571428571428,62.0188679245283,0.02026593766024834,38.24444580078125,0.40493753978184294,29384.22265625
56,NORD,U,9.316661,13.406751,27,13.273227,100,100,4.703703703703703,0.3125,5.481726694915254,15.235610961914063,0.17260584235191345,97750.8828125
58,YAOUNDE,U,3.876842,11.5714,28,54.036808,100,100,5.035714285714286,0.06666666666666667,9.735366295123924,35.7159423828125,0.16009853780269623,54644.51171875
59,NORD,R,8.694151,14.11199,28,61.132876,14.285714285714286,10.714285714285714,5.571428571428572,36.44173441734417,0.00480402460034261,18.758621215820313,0.3498005549112956,14664.1513671875
