hhid,id,grappe,menage,vague,hhweight,hhsize,lat,lon,insecure
519019,11427,519,19,1,309.82052786811596,8,6.498537,2.6981859,1
519019,11428,519,19,1,309.82052786811596,8,6.498537,2.6981859,1
519035,11426,519,35,1,309.82052786811596,3,6.498537,2.6981859,1
519035,11427,519,35,1,309.82052786811596,3,6.498537,2.6981859,1
519035,11428,519,35,1,309.82052786811596,3,6.498537,2.6981859,1
519043,11426,519,43,1,309.82052786811596,7,6.498537,2.6981859,1
519043,11427,519,43,1,309.82052786811596,7,6.498537,2.6981859,1
519043,11428,519,43,1,309.82052786811596,7,6.498537,2.6981859,1
519052,11426,519,52,1,309.82052786811596,6,6.498537,2.6981859,1
519052,11427,519,52,1,309.82052786811596,6,6.498537,2.6981859,1
519052,11428,519,52,1,309.82052786811596,6,6.498537,2.6981859,1
519060,11426,519,60,1,309.82052786811596,6,6.498537,2.6981859,1
519060,11427,519,60,1,309.82052786811596,6,6.498537,2.6981859,1
519060,11428,519,60,1,309.82052786811596,6,6.498537,2.6981859,1
519068,11426,519,68,1,309.82052786811596,8,6.498537,2.6981859,1
519068,11427,519,68,1,309.82052786811596,8,6.498537,2.6981859,1
519068,11428,519,68,1,309.82052786811596,8,6.498537,2.6981859,1
519076,11426,519,76,1,309.82052786811596,9,6.498537,2.6981859,0
519076,11427,519,76,1,309.82052786811596,9,6.498537,2.6981859,0
519076,11428,519,76,1,309.82052786811596,9,6.498537,2.6981859,0
519085,11426,519,85,1,309.82052786811596,9,6.498537,2.6981859,1
519085,11427,519,85,1,309.82052786811596,9,6.498537,2.6981859,1
519085,11428,519,85,1,309.82052786811596,9,6.498537,2.6981859,1
519093,11426,519,93,1,309.82052786811596,2,6.498537,2.6981859,0
519093,11427,519,93,1,309.82052786811596,2,6.498537,2.6981859,0
519093,11428,519,93,1,309.82052786811596,2,6.498537,2.6981859,0
519101,11426,519,101,1,309.82052786811596,6,6.498537,2.6981859,1
519101,11427,519,101,1,309.82052786811596,6,6.498537,2.6981859,1
519101,11428,519,101,1,309.82052786811596,6,6.498537,2.6981859,1
520004,9899,520,4,1,231.14555763862592,7,6.7732661,2.5480697,1
520014,9899,520,14,1,231.14555763862592,4,6.7732661,2.5480697,1
520024,9899,520,24,1,231.14555763862592,4,6.7732661,2.5480697,1
520034,9899,520,34,1,231.14555763862592,4,6.7732661,2.5480697,1
520044,9899,520,44,1,231.14555763862592,2,6.7732661,2.5480697,1
520054,9899,520,54,1,231.14555763862592,5,6.7732661,2.5480697,1
520064,9899,520,64,1,231.14555763862592,5,6.7732661,2.5480697,1
520074,9899,520,74,1,231.14555763862592,8,6.7732661,2.5480697,1
520084,9899,520,84,1,231.14555763862592,7,6.7732661,2.5480697,1
520093,9899,520,93,1,231.14555763862592,6,6.7732661,2.5480697,1
520103,9899,520,103,1,231.14555763862592,2,6.7732661,2.5480697,1
520113,9899,520,113,1,231.14555763862592,6,6.7732661,2.5480697,1
521001,9118,521,1,2,196.86680636812116,1,6.67518361005932,2.47828443534672,1
521032,9118,521,32,2,196.86680636812116,2,6.67518361005932,2.47828443534672,1
521047,9118,521,47,2,196.86680636812116,6,6.67518361005932,2.47828443534672,1
521062,9118,521,62,2,196.86680636812116,4,6.67518361005932,2.47828443534672,1
521108,9118,521,108,2,196.86680636812116,4,6.67518361005932,2.47828443534672,1
521124,9118,521,124,2,196.86680636812116,4,6.67518361005932,2.47828443534672,1
521155,9118,521,155,2,196.86680636812116,1,6.67518361005932,2.47828443534672,1
521170,9118,521,170,2,196.86680636812116,1,6.67518361005932,2.47828443534672,1
521185,9118,521,185,2,196.86680636812116,4,6.67518361005932,2.47828443534672,1
521216,9118,521,216,2,196.86680636812116,6,6.67518361005932,2.47828443534672,1
521231,9118,521,231,2,196.86680636812116,5,6.67518361005932,2.47828443534672,0
522002,9379,522,2,1,326.3506237058428,4,6.670591,2.4914143,1
522015,9379,522,15,1,326.3506237058428,7,6.670591,2.4914143,1
522027,9379,522,27,1,326.3506237058428,8,6.670591,2.4914143,1
522040,9379,522,40,1,326.3506237058428,5,6.670591,2.4914143,1
522052,9379,522,52,1,326.3506237058428,3,6.670591,2.4914143,1
522065,9379,522,65,1,326.3506237058428,2,6.670591,2.4914143,1
522078,9379,522,78,1,326.3506237058428,8,6.670591,2.4914143,0
522090,9379,522,90,1,326.3506237058428,4,6.670591,2.4914143,1
522103,9379,522,103,1,326.3506237058428,4,6.670591,2.4914143,1
522115,9379,522,115,1,326.3506237058428,1,6.670591,2.4914143,0
522128,9379,522,128,1,326.3506237058428,6,6.670591,2.4914143,1
522140,9379,522,140,1,326.3506237058428,9,6.670591,2.4914143,1
523011,9119,523,11,2,210.87146245658383,5,6.64217232260853,2.47686353512108,1
523023,9119,523,23,2,210.87146245658383,4,6.64217232260853,2.47686353512108,1
523047,9119,523,47,2,210.87146245658383,3,6.64217232260853,2.47686353512108,1
523060,9119,523,60,2,210.87146245658383,5,6.64217232260853,2.47686353512108,1
523072,9119,523,72,2,210.87146245658383,4,6.64217232260853,2.47686353512108,1
523096,9119,523,96,2,210.87146245658383,6,6.64217232260853,2.47686353512108,1
523108,9119,523,108,2,210.87146245658383,6,6.64217232260853,2.47686353512108,1
523121,9119,523,121,2,210.87146245658383,6,6.64217232260853,2.47686353512108,1
523145,9119,523,145,2,210.87146245658383,5,6.64217232260853,2.47686353512108,1
523157,9119,523,157,2,210.87146245658383,2,6.64217232260853,2.47686353512108,1
523169,9119,523,169,2,210.87146245658383,8,6.64217232260853,2.47686353512108,1
523194,9119,523,194,2,210.87146245658383,3,6.64217232260853,2.47686353512108,1
524003,9910,524,3,1,380.38796449119303,1,6.5370184,2.5340386,1
524003,9911,524,3,1,380.38796449119303,1,6.5370184,2.5340386,1
524003,9912,524,3,1,380.38796449119303,1,6.5370184,2.5340386,1
524016,9910,524,16,1,380.38796449119303,5,6.5370184,2.5340386,1
524016,9911,524,16,1,380.38796449119303,5,6.5370184,2.5340386,1
524016,9912,524,16,1,380.38796449119303,5,6.5370184,2.5340386,1
524029,9910,524,29,1,380.38796449119303,7,6.5370184,2.5340386,1
524029,9911,524,29,1,380.38796449119303,7,6.5370184,2.5340386,1
524029,9912,524,29,1,380.38796449119303,7,6.5370184,2.5340386,1
524042,9910,524,42,1,380.38796449119303,2,6.5370184,2.5340386,1
524042,9911,524,42,1,380.38796449119303,2,6.5370184,2.5340386,1
524042,9912,524,42,1,380.38796449119303,2,6.5370184,2.5340386,1
524055,9910,524,55,1,380.38796449119303,3,6.5370184,2.5340386,1
524055,9911,524,55,1,380.38796449119303,3,6.5370184,2.5340386,1
524055,9912,524,55,1,380.38796449119303,3,6.5370184,2.5340386,1
524069,9910,524,69,1,380.38796449119303,6,6.5370184,2.5340386,1
524069,9911,524,69,1,380.38796449119303,6,6.5370184,2.5340386,1
524069,9912,524,69,1,380.38796449119303,6,6.5370184,2.5340386,1
524082,9910,524,82,1,380.38796449119303,4,6.5370184,2.5340386,1
524082,9911,524,82,1,380.38796449119303,4,6.5370184,2.5340386,1
524082,9912,524,82,1,380.38796449119303,4,6.5370184,2.5340386,1
524095,9910,524,95,1,380.38796449119303,2,6.5370184,2.5340386,1
524095,9911,524,95,1,380.38796449119303,2,6.5370184,2.5340386,1
524095,9912,524,95,1,380.38796449119303,2,6.5370184,2.5340386,1
524108,9910,524,108,1,380.38796449119303,3,6.5370184,2.5340386,1
524108,9911,524,108,1,380.38796449119303,3,6.5370184,2.5340386,1
524108,9912,524,108,1,380.38796449119303,3,6.5370184,2.5340386,1
524121,9910,524,121,1,380.38796449119303,5,6.5370184,2.5340386,1
524121,9911,524,121,1,380.38796449119303,5,6.5370184,2.5340386,1
524121,9912,524,121,1,380.38796449119303,5,6.5370184,2.5340386,1
524134,9910,524,134,1,380.38796449119303,1,6.5370184,2.5340386,1
524134,9911,524,134,1,380.38796449119303,1,6.5370184,2.5340386,1
524134,9912,524,134,1,380.38796449119303,1,6.5370184,2.5340386,1
524148,9910,524,148,1,380.38796449119303,4,6.5370184,2.5340386,1
524148,9911,524,148,1,380.38796449119303,4,6.5370184,2.5340386,1
524148,9912,524,148,1,380.38796449119303,4,6.5370184,2.5340386,1
525009,9915,525,9,2,425.97286005750874,6,6.48094188887626,2.54625052213669,1
525020,9915,525,20,2,425.97286005750874,7,6.48094188887626,2.54625052213669,1
525032,9915,525,32,2,425.97286005750874,4,6.48094188887626,2.54625052213669,1
525043,9915,525,43,2,425.97286005750874,8,6.48094188887626,2.54625052213669,1
525067,9915,525,67,2,425.97286005750874,4,6.48094188887626,2.54625052213669,1
525090,9915,525,90,2,425.97286005750874,2,6.48094188887626,2.54625052213669,1
525101,9915,525,101,2,425.97286005750874,4,6.48094188887626,2.54625052213669,1
525113,9915,525,113,2,425.97286005750874,7,6.48094188887626,2.54625052213669,1
525136,9915,525,136,2,425.97286005750874,8,6.48094188887626,2.54625052213669,1
525147,9915,525,147,2,425.97286005750874,8,6.48094188887626,2.54625052213669,1
525159,9915,525,159,2,425.97286005750874,2,6.48094188887626,2.54625052213669,1
525182,9915,525,182,2,425.97286005750874,2,6.48094188887626,2.54625052213669,1
526011,9916,526,11,2,476.06612186820826,6,6.45074289757758,2.54152597859502,1
526023,9916,526,23,2,476.06612186820826,5,6.45074289757758,2.54152597859502,1
526047,9916,526,47,2,476.06612186820826,5,6.45074289757758,2.54152597859502,1
526059,9916,526,59,2,476.06612186820826,6,6.45074289757758,2.54152597859502,1
526071,9916,526,71,2,476.06612186820826,4,6.45074289757758,2.54152597859502,1
526095,9916,526,95,2,476.06612186820826,4,6.45074289757758,2.54152597859502,1
526107,9916,526,107,2,476.06612186820826,4,6.45074289757758,2.54152597859502,1
526119,9916,526,119,2,476.06612186820826,5,6.45074289757758,2.54152597859502,1
526143,9916,526,143,2,476.06612186820826,11,6.45074289757758,2.54152597859502,1
526155,9916,526,155,2,476.06612186820826,9,6.45074289757758,2.54152597859502,1
526167,9916,526,167,2,476.06612186820826,6,6.45074289757758,2.54152597859502,1
526192,9916,526,192,2,476.06612186820826,6,6.45074289757758,2.54152597859502,1
527012,10163,527,12,1,242.9388186429314,4,6.5425847,2.5811618,1
527012,10164,527,12,1,242.9388186429314,4,6.5425847,2.5811618,1
527024,10163,527,24,1,242.9388186429314,4,6.5425847,2.5811618,1
527024,10164,527,24,1,242.9388186429314,4,6.5425847,2.5811618,1
527037,10163,527,37,1,242.9388186429314,5,6.5425847,2.5811618,1
527037,10164,527,37,1,242.9388186429314,5,6.5425847,2.5811618,1
527050,10163,527,50,1,242.9388186429314,2,6.5425847,2.5811618,1
527050,10164,527,50,1,242.9388186429314,2,6.5425847,2.5811618,1
527075,10163,527,75,1,242.9388186429314,4,6.5425847,2.5811618,1
527075,10164,527,75,1,242.9388186429314,4,6.5425847,2.5811618,1
527088,10163,527,88,1,242.9388186429314,8,6.5425847,2.5811618,1
527088,10164,527,88,1,242.9388186429314,8,6.5425847,2.5811618,1
527100,10163,527,100,1,242.9388186429314,6,6.5425847,2.5811618,0
527100,10164,527,100,1,242.9388186429314,6,6.5425847,2.5811618,0
527113,10163,527,113,1,242.9388186429314,5,6.5425847,2.5811618,1
527113,10164,527,113,1,242.9388186429314,5,6.5425847,2.5811618,1
527126,10163,527,126,1,242.9388186429314,5,6.5425847,2.5811618,1
527126,10164,527,126,1,242.9388186429314,5,6.5425847,2.5811618,1
527138,10163,527,138,1,242.9388186429314,4,6.5425847,2.5811618,0
527138,10164,527,138,1,242.9388186429314,4,6.5425847,2.5811618,0
527151,10163,527,151,1,242.9388186429314,6,6.5425847,2.5811618,1
527151,10164,527,151,1,242.9388186429314,6,6.5425847,2.5811618,1
527164,10163,527,164,1,242.9388186429314,4,6.5425847,2.5811618,1
527164,10164,527,164,1,242.9388186429314,4,6.5425847,2.5811618,1
528012,10408,528,12,2,235.66492773963844,4,6.55783801339567,2.58728857152164,1
528012,10409,528,12,2,235.66492773963844,4,6.55783801339567,2.58728857152164,1
528027,10408,528,27,2,235.66492773963844,5,6.55783801339567,2.58728857152164,0
528027,10409,528,27,2,235.66492773963844,5,6.55783801339567,2.58728857152164,0
528056,10408,528,56,2,235.66492773963844,3,6.55783801339567,2.58728857152164,1
528056,10409,528,56,2,235.66492773963844,3,6.55783801339567,2.58728857152164,1
528071,10408,528,71,2,235.66492773963844,1,6.55783801339567,2.58728857152164,1
528071,10409,528,71,2,235.66492773963844,1,6.55783801339567,2.58728857152164,1
528086,10408,528,86,2,235.66492773963844,4,6.55783801339567,2.58728857152164,1
528086,10409,528,86,2,235.66492773963844,4,6.55783801339567,2.58728857152164,1
528116,10408,528,116,2,235.66492773963844,2,6.55783801339567,2.58728857152164,0
528116,10409,528,116,2,235.66492773963844,2,6.55783801339567,2.58728857152164,0
528130,10408,528,130,2,235.66492773963844,2,6.55783801339567,2.58728857152164,1
528130,10409,528,130,2,235.66492773963844,2,6.55783801339567,2.58728857152164,1
528145,10408,528,145,2,235.66492773963844,7,6.55783801339567,2.58728857152164,1
528145,10409,528,145,2,235.66492773963844,7,6.55783801339567,2.58728857152164,1
528175,10408,528,175,2,235.66492773963844,5,6.55783801339567,2.58728857152164,1
528175,10409,528,175,2,235.66492773963844,5,6.55783801339567,2.58728857152164,1
528190,10408,528,190,2,235.66492773963844,8,6.55783801339567,2.58728857152164,1
528190,10409,528,190,2,235.66492773963844,8,6.55783801339567,2.58728857152164,1
528204,10408,528,204,2,235.66492773963844,4,6.55783801339567,2.58728857152164,1
528204,10409,528,204,2,235.66492773963844,4,6.55783801339567,2.58728857152164,1
528234,10408,528,234,2,235.66492773963844,11,6.55783801339567,2.58728857152164,1
528234,10409,528,234,2,235.66492773963844,11,6.55783801339567,2.58728857152164,1
529012,10408,529,12,1,266.3344186901348,7,6.5557909,2.6021386,1
529012,10409,529,12,1,266.3344186901348,7,6.5557909,2.6021386,1
529032,10408,529,32,1,266.3344186901348,7,6.5557909,2.6021386,1
529032,10409,529,32,1,266.3344186901348,7,6.5557909,2.6021386,1
529052,10408,529,52,1,266.3344186901348,5,6.5557909,2.6021386,1
529052,10409,529,52,1,266.3344186901348,5,6.5557909,2.6021386,1
529071,10408,529,71,1,266.3344186901348,1,6.5557909,2.6021386,1
529071,10409,529,71,1,266.3344186901348,1,6.5557909,2.6021386,1
529091,10408,529,91,1,266.3344186901348,6,6.5557909,2.6021386,1
529091,10409,529,91,1,266.3344186901348,6,6.5557909,2.6021386,1
529111,10408,529,111,1,266.3344186901348,5,6.5557909,2.6021386,1
529111,10409,529,111,1,266.3344186901348,5,6.5557909,2.6021386,1
529131,10408,529,131,1,266.3344186901348,4,6.5557909,2.6021386,1
529131,10409,529,131,1,266.3344186901348,4,6.5557909,2.6021386,1
529170,10408,529,170,1,266.3344186901348,4,6.5557909,2.6021386,1
529170,10409,529,170,1,266.3344186901348,4,6.5557909,2.6021386,1
529190,10408,529,190,1,266.3344186901348,5,6.5557909,2.6021386,1
529190,10409,529,190,1,266.3344186901348,5,6.5557909,2.6021386,1
529210,10408,529,210,1,266.3344186901348,14,6.5557909,2.6021386,1
529210,10409,529,210,1,266.3344186901348,14,6.5557909,2.6021386,1
529229,10408,529,229,1,266.3344186901348,4,6.5557909,2.6021386,1
529229,10409,529,229,1,266.3344186901348,4,6.5557909,2.6021386,1
529269,10408,529,269,1,266.3344186901348,5,6.5557909,2.6021386,1
529269,10409,529,269,1,266.3344186901348,5,6.5557909,2.6021386,1
530002,10159,530,2,1,600.801715189944,8,6.58104926347733,2.57389856502414,1
530002,10160,530,2,1,600.801715189944,8,6.58104926347733,2.57389856502414,1
530019,10159,530,19,1,600.801715189944,9,6.58104926347733,2.57389856502414,1
530019,10160,530,19,1,600.801715189944,9,6.58104926347733,2.57389856502414,1
530036,10159,530,36,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530036,10160,530,36,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530070,10159,530,70,1,600.801715189944,10,6.58104926347733,2.57389856502414,0
530070,10160,530,70,1,600.801715189944,10,6.58104926347733,2.57389856502414,0
530087,10159,530,87,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530087,10160,530,87,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530104,10159,530,104,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530104,10160,530,104,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530121,10159,530,121,1,600.801715189944,2,6.58104926347733,2.57389856502414,1
530121,10160,530,121,1,600.801715189944,2,6.58104926347733,2.57389856502414,1
530138,10159,530,138,1,600.801715189944,6,6.58104926347733,2.57389856502414,1
530138,10160,530,138,1,600.801715189944,6,6.58104926347733,2.57389856502414,1
530155,10159,530,155,1,600.801715189944,6,6.58104926347733,2.57389856502414,1
530155,10160,530,155,1,600.801715189944,6,6.58104926347733,2.57389856502414,1
530206,10159,530,206,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530206,10160,530,206,1,600.801715189944,4,6.58104926347733,2.57389856502414,1
530223,10159,530,223,1,600.801715189944,2,6.58104926347733,2.57389856502414,1
530223,10160,530,223,1,600.801715189944,2,6.58104926347733,2.57389856502414,1
531008,10403,531,8,2,249.1404667694257,9,6.64624119177461,2.59699481539428,1
531008,10404,531,8,2,249.1404667694257,9,6.64624119177461,2.59699481539428,1
531018,10403,531,18,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531018,10404,531,18,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531037,10403,531,37,2,249.1404667694257,15,6.64624119177461,2.59699481539428,1
531037,10404,531,37,2,249.1404667694257,15,6.64624119177461,2.59699481539428,1
531047,10403,531,47,2,249.1404667694257,2,6.64624119177461,2.59699481539428,0
531047,10404,531,47,2,249.1404667694257,2,6.64624119177461,2.59699481539428,0
531056,10403,531,56,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531056,10404,531,56,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531075,10403,531,75,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531075,10404,531,75,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531085,10403,531,85,2,249.1404667694257,5,6.64624119177461,2.59699481539428,1
531085,10404,531,85,2,249.1404667694257,5,6.64624119177461,2.59699481539428,1
531094,10403,531,94,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531094,10404,531,94,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531113,10403,531,113,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531113,10404,531,113,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531123,10403,531,123,2,249.1404667694257,8,6.64624119177461,2.59699481539428,0
531123,10404,531,123,2,249.1404667694257,8,6.64624119177461,2.59699481539428,0
531133,10403,531,133,2,249.1404667694257,3,6.64624119177461,2.59699481539428,1
531133,10404,531,133,2,249.1404667694257,3,6.64624119177461,2.59699481539428,1
531152,10403,531,152,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
531152,10404,531,152,2,249.1404667694257,6,6.64624119177461,2.59699481539428,1
532007,10410,532,7,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532007,10411,532,7,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532007,10412,532,7,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532015,10410,532,15,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532015,10411,532,15,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532015,10412,532,15,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532032,10410,532,32,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532032,10411,532,32,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532032,10412,532,32,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532040,10410,532,40,2,280.3770733507124,9,6.52922873385251,2.6127377897501,1
532040,10411,532,40,2,280.3770733507124,9,6.52922873385251,2.6127377897501,1
532040,10412,532,40,2,280.3770733507124,9,6.52922873385251,2.6127377897501,1
532048,10410,532,48,2,280.3770733507124,7,6.52922873385251,2.6127377897501,1
532048,10411,532,48,2,280.3770733507124,7,6.52922873385251,2.6127377897501,1
532048,10412,532,48,2,280.3770733507124,7,6.52922873385251,2.6127377897501,1
532065,10410,532,65,2,280.3770733507124,3,6.52922873385251,2.6127377897501,1
532065,10411,532,65,2,280.3770733507124,3,6.52922873385251,2.6127377897501,1
532065,10412,532,65,2,280.3770733507124,3,6.52922873385251,2.6127377897501,1
532073,10410,532,73,2,280.3770733507124,3,6.52922873385251,2.6127377897501,1
532073,10411,532,73,2,280.3770733507124,3,6.52922873385251,2.6127377897501,1
532073,10412,532,73,2,280.3770733507124,3,6.52922873385251,2.6127377897501,1
532082,10410,532,82,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532082,10411,532,82,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532082,10412,532,82,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532098,10410,532,98,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532098,10411,532,98,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532098,10412,532,98,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532106,10410,532,106,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532106,10411,532,106,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532106,10412,532,106,2,280.3770733507124,8,6.52922873385251,2.6127377897501,1
532115,10410,532,115,2,280.3770733507124,5,6.52922873385251,2.6127377897501,1
532115,10411,532,115,2,280.3770733507124,5,6.52922873385251,2.6127377897501,1
532115,10412,532,115,2,280.3770733507124,5,6.52922873385251,2.6127377897501,1
532131,10410,532,131,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532131,10411,532,131,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
532131,10412,532,131,2,280.3770733507124,4,6.52922873385251,2.6127377897501,1
533006,10410,533,6,1,545.2517132563476,4,6.5297761,2.5903066,1
533006,10411,533,6,1,545.2517132563476,4,6.5297761,2.5903066,1
533006,10412,533,6,1,545.2517132563476,4,6.5297761,2.5903066,1
533021,10410,533,21,1,545.2517132563476,5,6.5297761,2.5903066,0
533021,10411,533,21,1,545.2517132563476,5,6.5297761,2.5903066,0
533021,10412,533,21,1,545.2517132563476,5,6.5297761,2.5903066,0
533036,10410,533,36,1,545.2517132563476,7,6.5297761,2.5903066,1
533036,10411,533,36,1,545.2517132563476,7,6.5297761,2.5903066,1
533036,10412,533,36,1,545.2517132563476,7,6.5297761,2.5903066,1
533050,10410,533,50,1,545.2517132563476,4,6.5297761,2.5903066,1
533050,10411,533,50,1,545.2517132563476,4,6.5297761,2.5903066,1
533050,10412,533,50,1,545.2517132563476,4,6.5297761,2.5903066,1
533065,10410,533,65,1,545.2517132563476,1,6.5297761,2.5903066,1
533065,10411,533,65,1,545.2517132563476,1,6.5297761,2.5903066,1
533065,10412,533,65,1,545.2517132563476,1,6.5297761,2.5903066,1
533095,10410,533,95,1,545.2517132563476,9,6.5297761,2.5903066,1
533095,10411,533,95,1,545.2517132563476,9,6.5297761,2.5903066,1
533095,10412,533,95,1,545.2517132563476,9,6.5297761,2.5903066,1
533110,10410,533,110,1,545.2517132563476,3,6.5297761,2.5903066,1
533110,10411,533,110,1,545.2517132563476,3,6.5297761,2.5903066,1
533110,10412,533,110,1,545.2517132563476,3,6.5297761,2.5903066,1
533124,10410,533,124,1,545.2517132563476,8,6.5297761,2.5903066,1
533124,10411,533,124,1,545.2517132563476,8,6.5297761,2.5903066,1
533124,10412,533,124,1,545.2517132563476,8,6.5297761,2.5903066,1
533139,10410,533,139,1,545.2517132563476,5,6.5297761,2.5903066,1
533139,10411,533,139,1,545.2517132563476,5,6.5297761,2.5903066,1
533139,10412,533,139,1,545.2517132563476,5,6.5297761,2.5903066,1
533154,10410,533,154,1,545.2517132563476,6,6.5297761,2.5903066,1
533154,10411,533,154,1,545.2517132563476,6,6.5297761,2.5903066,1
533154,10412,533,154,1,545.2517132563476,6,6.5297761,2.5903066,1
533169,10410,533,169,1,545.2517132563476,4,6.5297761,2.5903066,1
533169,10411,533,169,1,545.2517132563476,4,6.5297761,2.5903066,1
533169,10412,533,169,1,545.2517132563476,4,6.5297761,2.5903066,1
533199,10410,533,199,1,545.2517132563476,7,6.5297761,2.5903066,1
533199,10411,533,199,1,545.2517132563476,7,6.5297761,2.5903066,1
533199,10412,533,199,1,545.2517132563476,7,6.5297761,2.5903066,1
534015,10151,534,15,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534015,10152,534,15,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534026,10151,534,26,2,304.89618507586306,3,6.66485823690891,2.57403929717839,1
534026,10152,534,26,2,304.89618507586306,3,6.66485823690891,2.57403929717839,1
534037,10151,534,37,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534037,10152,534,37,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534059,10151,534,59,2,304.89618507586306,3,6.66485823690891,2.57403929717839,0
534059,10152,534,59,2,304.89618507586306,3,6.66485823690891,2.57403929717839,0
534070,10151,534,70,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534070,10152,534,70,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534081,10151,534,81,2,304.89618507586306,10,6.66485823690891,2.57403929717839,1
534081,10152,534,81,2,304.89618507586306,10,6.66485823690891,2.57403929717839,1
534103,10151,534,103,2,304.89618507586306,3,6.66485823690891,2.57403929717839,1
534103,10152,534,103,2,304.89618507586306,3,6.66485823690891,2.57403929717839,1
534114,10151,534,114,2,304.89618507586306,13,6.66485823690891,2.57403929717839,1
534114,10152,534,114,2,304.89618507586306,13,6.66485823690891,2.57403929717839,1
534125,10151,534,125,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534125,10152,534,125,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534147,10151,534,147,2,304.89618507586306,5,6.66485823690891,2.57403929717839,1
534147,10152,534,147,2,304.89618507586306,5,6.66485823690891,2.57403929717839,1
534158,10151,534,158,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534158,10152,534,158,2,304.89618507586306,1,6.66485823690891,2.57403929717839,1
534169,10151,534,169,2,304.89618507586306,10,6.66485823690891,2.57403929717839,1
534169,10152,534,169,2,304.89618507586306,10,6.66485823690891,2.57403929717839,1
535001,10671,535,1,1,284.24869061708125,3,6.5445396,2.6307704,1
535001,10672,535,1,1,284.24869061708125,3,6.5445396,2.6307704,1
535001,10673,535,1,1,284.24869061708125,3,6.5445396,2.6307704,1
535015,10671,535,15,1,284.24869061708125,4,6.5445396,2.6307704,1
535015,10672,535,15,1,284.24869061708125,4,6.5445396,2.6307704,1
535015,10673,535,15,1,284.24869061708125,4,6.5445396,2.6307704,1
535030,10671,535,30,1,284.24869061708125,7,6.5445396,2.6307704,1
535030,10672,535,30,1,284.24869061708125,7,6.5445396,2.6307704,1
535030,10673,535,30,1,284.24869061708125,7,6.5445396,2.6307704,1
535045,10671,535,45,1,284.24869061708125,1,6.5445396,2.6307704,1
535045,10672,535,45,1,284.24869061708125,1,6.5445396,2.6307704,1
535045,10673,535,45,1,284.24869061708125,1,6.5445396,2.6307704,1
535074,10671,535,74,1,284.24869061708125,3,6.5445396,2.6307704,1
535074,10672,535,74,1,284.24869061708125,3,6.5445396,2.6307704,1
535074,10673,535,74,1,284.24869061708125,3,6.5445396,2.6307704,1
535089,10671,535,89,1,284.24869061708125,2,6.5445396,2.6307704,1
535089,10672,535,89,1,284.24869061708125,2,6.5445396,2.6307704,1
535089,10673,535,89,1,284.24869061708125,2,6.5445396,2.6307704,1
535103,10671,535,103,1,284.24869061708125,6,6.5445396,2.6307704,0
